assignment_id,task_id,replicate,condition_id,arm,root,retained_revisions,solver_turns,stop_reason,online_updates,online_proposed,online_admitted,first_online_admission,first_reminder_turn,pre_turn1_online_admission,pre_turn1_reminder,proactive_reminders,corrective_reminders,penalized_feedback_opportunities,learning_attempts,learning_provider_failures,manifest_sha256,state_sha256
da-14-3--rep-002--solver-luna--full-red-team-trace,da-14-3,2,full-red-team-trace,full,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-3/rep-002/luna/full-red-team-trace,4,5,no_change,5,6,3,2,1,True,True,1,1,1,0,0,3b5a1ee00259ef41d99ff847f3824944402be3c5f04850c0e7cd75697843f5e8,af6c63c2167fe70871398a2c0feb34bc80889b94759cc66af49e2ce61eb03cdc
da-13-3--rep-003--solver-luna--user-simulator-red-team-trace,da-13-3,3,user-simulator-red-team-trace,user,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-3/rep-003/luna/user-simulator-red-team-trace,4,5,no_change,5,6,0,,,False,False,0,0,0,0,0,b6897beb0ef5864e7dd691407fc7a8e9aa17bc5eb24ae999d815b2f21cbd4198,29c79f1bf4bb50af9ef50326c3ae773dcaa9cfaa403f817739c162861620f103
da-12-2--rep-002--solver-luna--full-red-team-trace,da-12-2,2,full-red-team-trace,full,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-12-2/rep-002/luna/full-red-team-trace,5,6,no_change,6,3,2,2,1,True,True,1,2,2,0,0,b54b732798547934c25e2074c90279c4d239f716223942658c5454f25b6c1fdb,25981393f62dc3af7c278d634d96fae0fe27b92246ef3b02caf2a5ff34b3d248
da-19-1--rep-001--solver-luna--user-simulator-red-team-trace,da-19-1,1,user-simulator-red-team-trace,user,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-19-1/rep-001/luna/user-simulator-red-team-trace,4,5,no_change,5,5,1,3,2,False,False,1,0,0,0,0,c3f8aa465cce9db6878c51c79ac09bdd2066c378e4063c3f6470c3edf99164d0,9e5e296512e1e3f81e5488022d1f3320c9c1ab0e403a506ef2a2bc1f6e99e833
da-15-2--rep-002--solver-luna--user-simulator-red-team-trace,da-15-2,2,user-simulator-red-team-trace,user,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-2/rep-002/luna/user-simulator-red-team-trace,10,10,max_revisions,10,11,2,3,1,False,True,1,6,6,0,0,072e626d215047b2b6c35ab2c15af420cdbb1bbd9965161604d21b91b7940546,2583ccbba40982cf1bffc2900af4e8c02424c1aa70aade29002ea6eaad8f3e89
da-18-5--rep-003--solver-luna--full-red-team-trace,da-18-5,3,full-red-team-trace,full,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-18-5/rep-003/luna/full-red-team-trace,4,5,no_change,5,2,2,2,1,True,True,0,2,2,0,0,6fa168ffa7821e5879a9f4bf417a1902390b9eb9ea37ceb05a21322d58445734,8e3d643705f83e4487b47160cd7b397699da2cbbe8f35a3a88b960e879bdaec7
da-19-1--rep-001--solver-luna--full-red-team-trace,da-19-1,1,full-red-team-trace,full,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-19-1/rep-001/luna/full-red-team-trace,4,5,no_change,5,2,2,3,2,False,False,2,0,0,0,0,4ed57f035b8cf686a124766ed93ce864ac5598c9354a9901086a1d730124c366,2800e1592f48aaf46e092dce332f88eb4b5f1200128d6dd8813cab6796f0dc7b
da-13-5--rep-002--solver-luna--user-simulator-red-team-trace,da-13-5,2,user-simulator-red-team-trace,user,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-5/rep-002/luna/user-simulator-red-team-trace,4,5,no_change,5,1,1,3,,False,False,0,0,0,0,0,763340763a7566939faadb62dff741030fb5ad84d9fcb2294d0e0f0ace77b303,ccfc78ca1114ff75803fccd79c7c1873bf7b51fb64cffff23bdd81d6b8dc6dd9
da-10-3--rep-002--solver-luna--user-simulator-red-team-trace,da-10-3,2,user-simulator-red-team-trace,user,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-10-3/rep-002/luna/user-simulator-red-team-trace,10,10,max_revisions,10,9,1,3,2,False,False,0,1,1,0,0,5bfd623c16401670e1ec48062c5be7caa12ef6d05b2750b3a6731b4d361ac714,2d961f1af4b5a850ea7408bdb14bd7c2e5ac7f548b46d380bed2da6332386181
da-14-1--rep-002--solver-luna--full-red-team-trace,da-14-1,2,full-red-team-trace,full,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-1/rep-002/luna/full-red-team-trace,4,5,no_change,5,5,2,2,1,True,True,2,0,0,0,0,1e470be283cd74a75e6c3af1797b1f90cd8b470a7e80c1a672d254cec50dfd55,4e7d092bc131222f0303942285b28cccc0cd6df9a118d0a45a54c9bf0812c051
da-15-7--rep-003--solver-luna--user-simulator-red-team-trace,da-15-7,3,user-simulator-red-team-trace,user,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-7/rep-003/luna/user-simulator-red-team-trace,10,10,max_revisions,10,5,1,6,5,False,False,1,0,0,0,0,bdd1caff6769f3e96380de9787ea80ddc672ec1392ba638048e13b6d99d3a823,4dd6bfce096721c4d3ee10888aaad6ac1ec4678de54748cb619e8fbeec876ac9
da-15-8--rep-001--solver-luna--full-red-team-trace,da-15-8,1,full-red-team-trace,full,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-8/rep-001/luna/full-red-team-trace,4,5,no_change,5,1,0,,,False,False,0,0,0,0,0,b58b2268b5f30d0742c822b50daa16eceb656643624d231f0f54da8dba6e2d1f,540853dc2e463ba9d816d3896f956e2d2418822bb3d67d045afa9aaf1263fbd6
da-15-8--rep-002--solver-luna--full-red-team-trace,da-15-8,2,full-red-team-trace,full,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-8/rep-002/luna/full-red-team-trace,4,5,no_change,5,1,0,,,False,False,0,0,0,0,0,91257c784c6b2df15cfc41afff47c60d6c5dbecf3e0fe4055d9f3ef77ea7d076,bd6d0570412d91030794a5cf901e49c213b3f86003602dd381205ea045247810
da-15-8--rep-003--solver-luna--user-simulator-red-team-trace,da-15-8,3,user-simulator-red-team-trace,user,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-8/rep-003/luna/user-simulator-red-team-trace,5,6,no_change,6,6,0,,,False,False,0,0,0,0,0,37522631380aff905a01fc5ae10eda8c187c7476cd15a2ac56a7ffed7c539493,8fa559a240f0300450f0c4255df0eaeb69b87443bb4800a1cdb42b258bd429a2
da-15-7--rep-002--solver-luna--full-red-team-trace,da-15-7,2,full-red-team-trace,full,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-7/rep-002/luna/full-red-team-trace,5,6,no_change,6,6,3,2,1,True,True,3,0,0,0,0,d479b5310cb319bc7b60b1faa5736971b78d3c1ad2b212e97e17cc02a6542e04,e1c2114622cc5187c3a379a3f9a2d35bc2409ad4f6f721040ba96c0c2aae3dac
da-10-1--rep-001--solver-luna--full-red-team-trace,da-10-1,1,full-red-team-trace,full,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-10-1/rep-001/luna/full-red-team-trace,4,5,no_change,5,2,1,4,3,False,False,1,0,0,0,0,972372408c06f787f4d9a25d93f452cd04079a1fd01a43b7b868d4fd1490bdbb,78d632c33ffb704761a4d6b1f6c45aba5e2db0601f466530e3b96d3b5a3d4b5c
da-15-8--rep-001--solver-luna--user-simulator-red-team-trace,da-15-8,1,user-simulator-red-team-trace,user,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-8/rep-001/luna/user-simulator-red-team-trace,10,10,max_revisions,10,8,1,2,1,True,True,1,0,0,0,0,b8a4a746e0c89c1e83f19ab11e2f00757362d781a077b0487932fe988df9c194,0eed26afbbb26dbcc5b2bd9433968786d0d6b6637761b1f34c6c773b68a5953f
