assignment_id,task_id,replicate,condition_id,arm,generation,criterion_id,levels,provenance_pair_ids,requirement,source_generation,title,generation_sha256,path
da-18-5--rep-003--solver-luna--user-simulator-red-team-trace,da-18-5,3,user-simulator-red-team-trace,user,8,elicited_8a9174344bae88da,"[{""description"": ""The artifact explicitly distinguishes MAF-missing samples from samples with no qualifying observed ESR1 mutation, avoids calling the former biologically wild-type, and qualifies the subgroup/Fisher interpretation accordingly; or no covered ESR1-stratified claim is made."", ""label"": ""A"", ""points"": 0}, {""description"": ""The artifact signals uncertainty or uses a proxy label but incompletely distinguishes mutation-unobserved samples from biological ESR1 wild type, leaving limited ambiguity in the subgroup or Fisher interpretation."", ""label"": ""B"", ""points"": -5}, {""description"": ""The artifact materially treats samples absent from the MAF as biologically ESR1-wild-type or propagates that unsupported classification into the subgroup comparison, Fisher result, or conclusion."", ""label"": ""C"", ""points"": -10}]","[""pair_33ef57702b2c5500""]","When ESR1-stratified results or Fisher tests use an incomplete MAF, check that samples absent from the MAF are reported as mutation-unobserved/no qualifying ESR1 mutation rather than biological ESR1-wild-type, and that subgroup labels and inferential interpretation reflect this limitation while retaining valid CNA and numerical results.",8,ESR1 Mutation-Observation Scope,587871ede409077259e05ef8341e1fcb4b83c1d74d588d954ac779199309b50c,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-18-5/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0008/criteria.json
da-18-5--rep-001--solver-luna--full-red-team-trace,da-18-5,1,full-red-team-trace,full,2,elicited_2874eca8175d7e35,"[{""description"": ""The test uses the same composite MAPK-positive set and cohort as the reported endpoint, or no mutual-exclusivity claim is made; any qualified result accurately states its method, scope, and limitation."", ""label"": ""A"", ""points"": 0}, {""description"": ""A mutual-exclusivity test is reported with an incompletely aligned MAPK definition or cohort, but the discrepancy is disclosed and the conclusion is limited to the tested subset rather than presented as evidence about the full composite endpoint."", ""label"": ""B"", ""points"": -5}, {""description"": ""A test using a different MAPK definition or cohort—such as mutation-only status for a mutation-plus-CNA endpoint—is presented as evidence for mutual exclusivity of the full composite endpoint without an accurate limitation or qualification."", ""label"": ""C"", ""points"": -10}]","[""pair_a93a3e00d980e2a6""]","When reporting mutual exclusivity for a composite MAPK endpoint containing mutation and CNA positives, verify that the contingency table and Fisher test use the same MAPK-positive definition and eligible cohort as the reported endpoint; otherwise limit the analysis and accurately qualify the claim.",2,Composite Endpoint–Test Alignment,e81344bfc703bb9203834f25af6f3167ac003d64ce9ad6516291a0cf14b8ba86,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-18-5/rep-001/luna/full-red-team-trace/rubric-generations/generation-0002/criteria.json
da-18-5--rep-001--solver-luna--full-red-team-trace,da-18-5,1,full-red-team-trace,full,3,elicited_85a8da4ef47ccb24,"[{""description"": ""No covered treatment-attribution claim is made, or the artifact identifies metastasis as a proxy, acknowledges undocumented exposure and observational limits, and does not present prevalence differences as demonstrated treatment effects or endocrine resistance."", ""label"": ""A"", ""points"": 0}, {""description"": ""The proxy and/or missing exposure data are disclosed, but a related treatment-associated or endocrine-resistance interpretation is insufficiently limited or partly overstated; the result remains scoped to the observed metastatic-versus-naive comparison."", ""label"": ""B"", ""points"": -5}, {""description"": ""Metastatic status is treated as documented post-treatment exposure, or the observed prevalence difference is presented as demonstrating treatment effect or endocrine resistance without an accurate proxy and observational limitation."", ""label"": ""C"", ""points"": -10}]","[""pair_c2a2a4e6745b0335""]","When metastatic status is used to infer post-hormonal-therapy exposure, explicitly identify it as an advanced-disease proxy, state that treatment exposure is undocumented, and describe prevalence differences as observational rather than demonstrated treatment effects or endocrine resistance; retain appropriately scoped biological interpretation.",3,Exposure-Proxy and Causal-Claim Qualification,3806be1b00893f08f8ade553ab859bf78bb983d366245a1626e96aae51bc41f6,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-18-5/rep-001/luna/full-red-team-trace/rubric-generations/generation-0003/criteria.json
da-12-2--rep-001--solver-luna--full-red-team-trace,da-12-2,1,full-red-team-trace,full,2,elicited_3b94bec7a5334030,"[{""description"": ""The correction input includes every pathway in the claimed tested family, including zero-overlap pathways, and the reported family scope matches the p-value input; or no covered family-wide adjusted claim is made."", ""label"": ""A"", ""points"": 0}, {""description"": ""The artifact largely addresses the family correction but has a limited inclusion or scope mismatch, with the limitation clearly disclosed and no materially unsupported family-wide conclusion dependent on the mismatch."", ""label"": ""B"", ""points"": -5}, {""description"": ""The artifact systematically omits tested zero-overlap pathways or otherwise mismatches the correction input and claimed family, yet presents the resulting FDRs, ranks, or significance counts as correction results for that full family."", ""label"": ""C"", ""points"": -10}]","[""pair_7ffa689c90c7d721""]","Whenever an artifact claims BH/FDR-adjusted ORA results for a pathway family, inspect that every tested pathway, including zero-query-overlap pathways, supplies its raw p-value before adjustment and that the stated family size matches the correction input; otherwise recompute the correction and revise the scope of the claim while retaining valid unrelated analyses.",2,Complete pathway-family input to multiple-testing correction,a23613a3d394dcdb5654c5ced44d0bd37c2bd3aef0757c4a5861fae3f2a82a7d,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-12-2/rep-001/luna/full-red-team-trace/rubric-generations/generation-0002/criteria.json
da-14-3--rep-003--solver-luna--user-simulator-red-team-trace,da-14-3,3,user-simulator-red-team-trace,user,1,elicited_db77c0abbeb9160b,"[{""description"": ""Explicitly filters the analysis cohort to infected records and provides inspectable code or tabulated counts demonstrating that non-infected and healthy records are excluded from the reported denominator."", ""label"": ""A"", ""points"": 0}, {""description"": ""States an infection restriction but does not make the applied filter or exclusion of non-infected and healthy records directly inspectable."", ""label"": ""B"", ""points"": -5}, {""description"": ""Reports a sepsis-focused proportion using a denominator that includes non-infected or healthy records, or provides no inspectable evidence that such records were excluded."", ""label"": ""C"", ""points"": -10}]","[""pair_b32c74d837d7da9c""]","When reporting proportions for critically ill patients in a sepsis-focused analysis, the claimed cohort must be restricted to records identified as infected, rather than combining infected patients with healthy or non-infected records.",1,Sepsis Cohort Infection Restriction,0b591d6a887586fcfb1b6cf3a9c2e117c31ddbe2666cd6a0ebc1f7aad4f69ac1,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-3/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0001/criteria.json
da-14-3--rep-003--solver-luna--user-simulator-red-team-trace,da-14-3,3,user-simulator-red-team-trace,user,3,elicited_5e90b0c6f1c3da80,"[{""description"": ""The artifact applies eligibility filtering before patient-level deduplication, provides inspectable intermediate counts, links the resulting patient cohort to the denominator and subgroup counts, and states a justified selection rule when multiple eligible records remain; or it makes no covered claim."", ""label"": ""A"", ""points"": 0}, {""description"": ""The artifact states or appears to use eligibility-first deduplication but omits inspectable intermediate counts, the link to the reported denominator or subgroup counts, or a justified rule for multiple eligible records."", ""label"": ""B"", ""points"": -5}, {""description"": ""The artifact deduplicates patients before applying eligibility, or otherwise uses a denominator that can discard an eligible record when another record for that patient is ineligible, without correcting or transparently accounting for that loss."", ""label"": ""C"", ""points"": -10}]","[""pair_50f8587257157957""]","When repeated patient records exist and eligibility depends on infection, severity, or timepoint, filter to the eligible cohort before patient-level deduplication; show eligible-row and unique-patient counts, link the selected cohort to the reported denominator and subgroup counts, and state a justified rule for selecting among multiple eligible records.",3,Eligibility-First Patient Deduplication,07a411e0ceab33f04a8c9f645f0c0cef53df2c83cc00e07b704bf58640600e26,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-3/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0003/criteria.json
da-14-3--rep-003--solver-luna--user-simulator-red-team-trace,da-14-3,3,user-simulator-red-team-trace,user,3,elicited_2d6853fa275247e0,"[{""description"": ""The artifact either makes no covered z-score-derived subgroup claim, or clearly traces the final patient-level aggregation to the cutoff-derived labels and provides an inspectable comparison with any supplied subgroup field or an accurate explanation of discordances."", ""label"": ""A"", ""points"": 0}, {""description"": ""The artifact claims z-score-derived subgrouping and appears to use derived labels, but the aggregation link, comparison with a supplied label, or explanation of discordances is not directly inspectable; or it ambiguously describes which labels produced the reported results."", ""label"": ""B"", ""points"": -5}, {""description"": ""The artifact claims z-score-derived subgrouping but computes or reports the denominator or subgroup counts from a separate supplied categorical label, with no correction or transparent accounting, so the reported proportions are not publicly supported as results of the claimed cutoff method."", ""label"": ""C"", ""points"": -10}]","[""pair_904a15aae173f731""]","When an artifact claims subgroup assignments are derived from myeloid and lymphoid z-score cutoffs, the reported patient-level denominator and subgroup counts/proportions must be computed from those cutoff-derived labels. The artifact must make this link inspectable by tracing the aggregation variable to subgroup construction and comparing derived labels with any supplied subgroup field or explaining discordances; alternatively, it may accurately state that supplied labels were used and make no derived-label claim.",3,Subgroup-Method-to-Result Linkage,07a411e0ceab33f04a8c9f645f0c0cef53df2c83cc00e07b704bf58640600e26,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-3/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0003/criteria.json
da-14-3--rep-003--solver-luna--user-simulator-red-team-trace,da-14-3,3,user-simulator-red-team-trace,user,6,elicited_c9f9f49369dc5092,"[{""description"": ""The artifact makes no covered patient-level proportion claim, or applies eligibility before deduplication, uses unique patients as the primary denominator, links subgroup aggregation to that cohort, reports inspectable eligible-row and unique-patient counts, and states a justified duplicate-record selection rule."", ""label"": ""A"", ""points"": 0}, {""description"": ""The artifact generally applies eligibility before deduplication and presents a unique-patient primary estimate, but omits inspectable intermediate counts, the aggregation link, or a justified rule for selecting among multiple eligible records; or it reports row-weighted results ambiguously alongside the primary estimate."", ""label"": ""B"", ""points"": -5}, {""description"": ""The artifact reports patient-level proportions primarily from repeated rows rather than unique patients, or deduplicates in a way that can discard eligible records before eligibility filtering, without correcting the denominator or transparently presenting the unique-patient estimate as primary."", ""label"": ""C"", ""points"": -10}]","[""pair_b32c74d837d7da9c""]","When repeated patient records exist and the artifact reports patient-level proportions for an eligible cohort, it must filter eligibility before deduplication, count unique patients—not rows—as the primary denominator, link subgroup counts to that denominator, expose eligible-row and unique-patient counts, and state a justified rule for selecting among multiple eligible records. Row-weighted results may be supplementary sensitivity analyses.",6,Unique-Patient Primary Denominator After Eligibility Filtering,651d0ea7cd55167844ce22b21c1661c50d1255c95916cf09d7c7159f846042c0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-3/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0006/criteria.json
da-13-6--rep-003--solver-luna--full-red-team-trace,da-13-6,3,full-red-team-trace,full,1,elicited_fd1b148d5bf4b379,"[{""description"": ""Provides direct, reproducible results from suitable overlap and directional-concordance tests (or justified alternatives), with clearly defined protein universe, sets, denominators, and relevant caveats."", ""label"": ""A"", ""points"": 0}, {""description"": ""Provides a partial validation, such as testing only overlap or only directional agreement, or reports tests with incomplete denominators or caveats."", ""label"": ""B"", ""points"": -5}, {""description"": ""Makes claims about enriched overlap or directional agreement without testing them, or uses an inappropriate or uninterpretable test."", ""label"": ""C"", ""points"": -10}]","[""pair_a90ae9d0868f0f81""]","When claiming that significant-protein overlap or same-direction agreement is non-random, the analysis should test those claims against appropriate null expectations and report the resulting evidence.",1,Validation of overlap and directional concordance,fadb02664986ba5318722abc1256c8421be8afb80d7b22c4d4fe7238f875b050,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-6/rep-003/luna/full-red-team-trace/rubric-generations/generation-0001/criteria.json
da-15-2--rep-003--solver-luna--user-simulator-red-team-trace,da-15-2,3,user-simulator-red-team-trace,user,1,elicited_accc1ceaf159d0d1,"[{""description"": ""Provides an inspectable fixed module definition or gene-overlap evidence and quantitative associations for the discovery and each claimed replication level."", ""label"": ""A"", ""points"": 0}, {""description"": ""Reports quantitative associations in multiple levels but gives incomplete overlap or module-transfer evidence, making the replication claim only partly inspectable."", ""label"": ""B"", ""points"": -5}, {""description"": ""Claims replication from similar biological descriptions, hub genes, or separately selected modules without directly demonstrating that the same module was tested across levels."", ""label"": ""C"", ""points"": -10}]","[""pair_b6460b3c0bd0fc16""]","When claiming that a co-expression program replicates across spinal levels or cohorts, directly identify the overlapping module genes or a fixed transferable module definition and report the corresponding quantitative association in each replication level; analogous marker lists or separately discovered modules do not establish replication.",1,Direct evidence for cross-level module replication,ea4175839d0331be0a4369019999889dfe64a1cae0499834d40c8b82c4539d58,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-2/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0001/criteria.json
da-15-2--rep-003--solver-luna--user-simulator-red-team-trace,da-15-2,3,user-simulator-red-team-trace,user,1,elicited_cefd1ecb9d7b6460,"[{""description"": ""Reports the relevant output contents directly, including enough memberships, statistics, or tables to inspect the claimed results without relying on unseen files."", ""label"": ""A"", ""points"": 0}, {""description"": ""Provides some quantitative output directly but relies partly on referenced files for material results or reproducibility details."", ""label"": ""B"", ""points"": -5}, {""description"": ""Substantive results or reproducibility depend on unseen output files, with no direct inspectable evidence in the submitted material."", ""label"": ""C"", ""points"": -10}]","[""pair_3e9ec19d4597ab8b""]","When claiming that analysis outputs were generated or saved, provide their relevant contents or other direct reviewable evidence in the submission; a prose assertion referring only to an unseen file is insufficient proof of completed computation or reproducibility.",1,Inspectability of claimed generated outputs,ea4175839d0331be0a4369019999889dfe64a1cae0499834d40c8b82c4539d58,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-2/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0001/criteria.json
da-15-2--rep-003--solver-luna--user-simulator-red-team-trace,da-15-2,3,user-simulator-red-team-trace,user,6,elicited_bdb0a7f3e2fd8a71,"[{""description"": ""All reported significant enrichments have a consistent, inspectable mapping among marker sets, table labels, statistics, and narrative; or no covered enrichment claim is made."", ""label"": ""A"", ""points"": 0}, {""description"": ""A covered enrichment mapping is partly inconsistent or insufficiently checked, creating ambiguity for some labels while the affected result remains substantially recoverable."", ""label"": ""B"", ""points"": -5}, {""description"": ""A material enrichment claim assigns statistics to the wrong biological label or otherwise contradicts the marker set used, so the reported interpretation is unsupported."", ""label"": ""C"", ""points"": -10}]","[""pair_b051a126fae45b7f""]","When reporting or interpreting a significant cell-type enrichment, verify that each enrichment statistic remains attached to the marker-set label actually used, and that the table header, marker mapping, and narrative interpretation agree; repair any swapped or relabeled result while retaining unaffected enrichments.",6,Correct mapping between enrichment evidence and biological labels,e73e9a9e0399e86f1721f847ad97a11d9dc8d2eb7a5c52550cff61ff8f592a3c,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-2/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0006/criteria.json
da-19-1--rep-002--solver-luna--full-red-team-trace,da-19-1,2,full-red-team-trace,full,3,elicited_cf9d9c7f19df23ea,"[{""description"": ""No covered therapeutic-prioritization claim is made, or any such recommendation clearly distinguishes association from efficacy/target validity and requires or defers to appropriate orthogonal, regulatory, and functional validation."", ""label"": ""A"", ""points"": 0}, {""description"": ""A therapeutic recommendation is made with some relevant caution or validation discussion, but the method-to-claim limitation or explicit validation/deferment requirement is incomplete or ambiguous."", ""label"": ""B"", ""points"": -5}, {""description"": ""The artifact explicitly treats a gene as a therapeutic target or inhibitor priority, or implies therapeutic efficacy, based solely or chiefly on differential-expression effect size, rank, or q-value without requiring or deferring to the stated validation."", ""label"": ""C"", ""points"": -10}]","[""pair_83cdf8315f4b9f9d""]","When recommending a gene for therapeutic targeting or inhibitor development, distinguish differential-expression association from therapeutic efficacy or target validity, and support or explicitly defer the recommendation pending orthogonal expression, regulatory, and functional validation; do not prioritize from fold change, rank, or q-value alone, particularly for low-expression genes.",3,Therapeutic prioritization is qualified,749536adb52a0a4e6b2ea89dc533d7a3546412554a997e4921ed3ce382f97fbe,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-19-1/rep-002/luna/full-red-team-trace/rubric-generations/generation-0003/criteria.json
da-19-1--rep-002--solver-luna--full-red-team-trace,da-19-1,2,full-red-team-trace,full,5,elicited_a9ddac719daf0b92,"[{""description"": ""No covered ranked claim is made, or the reported ordering and ranks are reproducible from the stated ranking code, including the handling of any explicitly separated non-finite edge case."", ""label"": ""A"", ""points"": 0}, {""description"": ""A ranked claim is made and the code is broadly relevant, but the code-to-output relationship is incompletely demonstrated or contains a limited ordering or rank inconsistency that affects interpretation only modestly."", ""label"": ""B"", ""points"": -5}, {""description"": ""The artifact uses executable ranking code to support ranked claims, but its ordering logic materially contradicts the reported list or ranks, with no effective repair or reconciliation."", ""label"": ""C"", ""points"": -10}]","[""pair_1e26ed99bf813b9c""]","When executable ranking code supports reported top-gene identities or ranks, its sort direction and ranking logic must reproduce the reported ordering and ranks; repair the code or regenerate the outputs when they disagree, while retaining otherwise supported results.",5,Ranking code reproduces reported ordering,10930709f5e5bc960ec80fb7699d035fce6e85b4d17d32795b551417d6198887,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-19-1/rep-002/luna/full-red-team-trace/rubric-generations/generation-0005/criteria.json
da-14-1--rep-001--solver-luna--full-red-team-trace,da-14-1,1,full-red-team-trace,full,1,elicited_17bac549dc540429,"[{""description"": ""Explicitly reports identifier uniqueness and duplication findings, identifies the observational unit used for correlation, and gives a defensible rationale for retaining or aggregating repeated rows."", ""label"": ""A"", ""points"": 0}, {""description"": ""Uses an identifiable observational unit but reports duplication or the retention/aggregation rationale only partially."", ""label"": ""B"", ""points"": -5}, {""description"": ""Assumes rows are independent without checking potentially duplicated identifiers, or applies an unjustified aggregation/exclusion that could alter the correlation structure."", ""label"": ""C"", ""points"": -10}]","[""pair_c0cdc4d73c9a5061""]","When the source table contains identifiers that may represent repeated patients or samples, the analysis must establish the observational unit, check identifier uniqueness or duplication, and justify retaining, aggregating, or excluding repeated rows before computing correlations.",1,Observational-unit and duplicate-identifier handling,3b327987df1b285cb705f8a1768cd769377b4e96c3fa35154f6018e76f70ee9f,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-1/rep-001/luna/full-red-team-trace/rubric-generations/generation-0001/criteria.json
da-14-1--rep-001--solver-luna--full-red-team-trace,da-14-1,1,full-red-team-trace,full,2,elicited_f31a1f4b420a3ece,"[{""description"": ""Inventories the relevant continuous signatures, analyzes the intended scope or gives defensible exclusion rationales, and accurately limits conclusions to the variables actually analyzed; no covered scope claim is made."", ""label"": ""A"", ""points"": 0}, {""description"": ""Acknowledges a broader or uncertain signature inventory but incompletely reconciles selections, exclusions, or conclusion scope, leaving some ambiguity about coverage without materially invalidating the reported analysis."", ""label"": ""B"", ""points"": -5}, {""description"": ""Arbitrarily omits task-relevant continuous signatures without justification or presents a restricted analysis as covering the broader score set, materially weakening the reported correlation or clustering conclusions."", ""label"": ""C"", ""points"": -10}]","[""pair_cc51d8df23d50ee4""]","When the supplied table contains task-relevant continuous score signatures beyond the nominal analysis set, the analysis must inventory the relevant continuous columns, reconcile the selected set with that inventory, justify each exclusion, and ensure conclusions are limited to the analyzed scope rather than implying coverage of omitted signatures.",2,Scope reconciliation for continuous signatures,9375e67aecce4f803005081019d3cf77c58d54ab48c2e23257ff7f24141bd85c,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-1/rep-001/luna/full-red-team-trace/rubric-generations/generation-0002/criteria.json
da-19-1--rep-003--solver-luna--full-red-team-trace,da-19-1,3,full-red-team-trace,full,6,elicited_db06ef0df004fd5e,"[{""description"": ""The artifact makes the distinction explicit: log2FC ordering is labeled as effect-size/strength ordering, and significance is separately summarized or the answer clearly limits itself to effect strength. No covered claim is made, which also passes."", ""label"": ""A"", ""points"": 0}, {""description"": ""The artifact mostly distinguishes the concepts but uses ambiguous significance wording in a limited instance, or provides p-/q-values without clearly explaining that they are not the ranking basis; the scoped claim remains substantially interpretable."", ""label"": ""B"", ""points"": -5}, {""description"": ""The artifact explicitly equates most-negative log2FC or largest effect with statistical significance, or presents an effect-size ranking as a significance ranking without a qualifying distinction or separate statistical-evidence summary."", ""label"": ""C"", ""points"": -10}]","[""pair_f47b3e498be3a98b""]","When using language such as “most significantly downregulated,” explicitly distinguish the log2FC-ranked effect-size list from statistical significance: label the list as effect-size-ranked and separately rank or summarize p-values/q-values, or clearly state that only effect strength is being reported. Check the ranking rationale and final labels; retain valid quantitative results and qualify scope accurately.",6,Distinguish effect size from statistical significance,3c5396fd4f111200c0d66a2f90e8f75bf6f6a028fe49da09a76267c245bb03d5,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-19-1/rep-003/luna/full-red-team-trace/rubric-generations/generation-0006/criteria.json
da-10-3--rep-002--solver-luna--full-red-team-trace,da-10-3,2,full-red-team-trace,full,3,elicited_9e3dcd6fc9e02e6b,"[{""description"": ""The final executable mask, class labels, exported results, and narrative policy/counts are consistent; no covered claim is made."", ""label"": ""A"", ""points"": 0}, {""description"": ""The intended policy is mostly consistent, but the audit or reconciliation is incomplete, or a limited discrepancy affects some reported counts or claims without materially changing the scoped analysis."", ""label"": ""B"", ""points"": -5}, {""description"": ""The final executable mask contradicts the stated overlap policy or reported counts, assigns an identifier to both classes while claiming exclusion, or makes the scoped results materially unreliable."", ""label"": ""C"", ""points"": -10}]","[""pair_b6ca78cedc53da75""]","When an artifact presents executable overlap handling together with exported counts or label-policy claims, verify that the final executable eligibility mask defines disjoint positive and negative classes and that exported results and narrative counts/policy are generated from and match that mask. If overlaps are intentionally retained, labels, results, and conclusion must accurately state that scope and limitation.",3,Final Eligibility and Label-Report Consistency,67cec1c22a7111e9a537f92d1abf10e53e1f5f2e627b0853f59fc0ad7dc7dfa6,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-10-3/rep-002/luna/full-red-team-trace/rubric-generations/generation-0003/criteria.json
da-10-3--rep-002--solver-luna--full-red-team-trace,da-10-3,2,full-red-team-trace,full,5,elicited_e96cd7d714e024be,"[{""description"": ""A covered claim is absent, or the artifact audibly checks within-class identifier multiplicity and accurately links its computation, counts, and claims to either unique-protein or record-weighted observations. Retained repeats are explicitly disclosed without overstating protein-level interpretation."", ""label"": ""A"", ""points"": 0}, {""description"": ""The artifact acknowledges possible repeated identifiers or states an estimand, but the audit, computation link, or scope is incomplete; limited affected counts or claims may remain ambiguous without materially undermining the scoped analysis."", ""label"": ""B"", ""points"": -5}, {""description"": ""The artifact presents protein-level results or claims while failing to check or disclose within-class identifier multiplicity, or repeated rows materially alter the scoped computation and the reported estimand is wrong or unsupported."", ""label"": ""C"", ""points"": -10}]","[""pair_20ef2d213a772b71""]","When identifier-based joins feed class masks and exported performance results, check for repeated identifiers within each class and state whether observations represent unique proteins or repeated records. If repeats are retained, report results as record-weighted and avoid protein-level claims; if protein-level claims are intended, deduplicate or otherwise aggregate before recomputing the scoped results. Make the audit and scope visible in the output.",5,Within-Class Identifier Multiplicity and Estimand Disclosure,3f991d3ad008eca29994f63a84f5977392355c83c2e1128db8ffdacb0fb6ca55,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-10-3/rep-002/luna/full-red-team-trace/rubric-generations/generation-0005/criteria.json
da-14-8--rep-001--solver-luna--full-red-team-trace,da-14-8,1,full-red-team-trace,full,1,elicited_42633414a38f749a,"[{""description"": ""Reports central tendency together with directly inspectable distributional characterization, such as the range and proportions of pairs meeting a stated correlation threshold, for each gene set, and uses it to qualify the coherence conclusion."", ""label"": ""A"", ""points"": 0}, {""description"": ""Provides some distributional detail beyond a single average or median, but omits an important aspect or reports it incompletely for one of the gene sets."", ""label"": ""B"", ""points"": -5}, {""description"": ""Supports the coherence claim using only an aggregate central tendency or positivity summary, with no evidence showing whether substantial weak or negative pairwise associations are hidden."", ""label"": ""C"", ""points"": -10}]","[""pair_3eb166c533e58800""]","When concluding that a gene set is coherent from pairwise correlations, report enough distributional information to reveal heterogeneity rather than relying only on a central tendency and overall positivity.",1,Characterize the pairwise correlation distribution,78eab06646d89247fa582caacf91009c26cb6923ed99f69eb881dff1abeb3e84,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-8/rep-001/luna/full-red-team-trace/rubric-generations/generation-0001/criteria.json
da-18-7--rep-003--solver-luna--full-red-team-trace,da-18-7,3,full-red-team-trace,full,4,elicited_9254d824f708898b,"[{""description"": ""Identifies the unit and relevant patient multiplicity and appropriately handles or qualifies dependence; interpretations accurately limit the result to genomic association and stated therapeutic hypotheses. Also passes when no covered dependence or causal claim is made."", ""label"": ""A"", ""points"": 0}, {""description"": ""Recognizes either the dependence issue or the limits of causal and treatment interpretation, but incompletely handles the other—for example, gives a limitation without calibrating inference, or uses qualified association language while omitting patient multiplicity."", ""label"": ""B"", ""points"": -5}, {""description"": ""Treats potentially repeated samples as independent without acknowledgment or presents the sample-level p-value as fully reliable, and materially overstates the finding as demonstrated resistance mechanisms, causal treatment implications, or individual treatment benefit."", ""label"": ""C"", ""points"": -10}]","[""pair_99d24aaf82a837c8""]","When sample-level inference is performed on data that may contain multiple sequenced samples per patient, identify the observational unit and patient multiplicity, and either deduplicate, use clustering-aware or sensitivity analysis, or explicitly qualify the p-value as potentially anticonservative. Interpret the association as genomic and avoid claiming demonstrated resistance mechanisms or treatment benefit beyond the evidence.",4,Patient Multiplicity and Scope of Inference,1a4a61ac1647349827926ce301267317ff3293a7374125ec0c30f51a1e894f2c,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-18-7/rep-003/luna/full-red-team-trace/rubric-generations/generation-0004/criteria.json
