assignment_id,task_id,replicate,condition_id,arm,generation,criterion_id,pair_id,preferred_level,rejected_level,independent_relation,predicted_levels,semantic,required_applications,quoted_application_spans,accepted,rejection_reason,ineligibility,application_source_errors,path
da-19-1--rep-003--solver-luna--full-red-team-trace,da-19-1,3,full-red-team-trace,full,2,elicited_63916202fa841cc0,pair_54db2d2dda7893c1,A,C,A/C,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""The submitted public trace and answer can establish whether any global-rank or denominator claim is supported by explicit population, exclusions, tie handling, ordering, and intermediate output. This adds a material reproducibility condition not explicitly required by the base rubric, which requires ranks and counts but does not require those global-ranking mechanics to be shown.""}",5,15,False,aggregate_margin_failed,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-19-1/rep-003/luna/full-red-team-trace/rubric-generations/generation-0002/criterion-validation.json
da-19-1--rep-003--solver-luna--full-red-team-trace,da-19-1,3,full-red-team-trace,full,3,elicited_63916202fa841cc0,pair_54db2d2dda7893c1,A,C,A/C,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""The submitted public trace and answer can establish whether any global-rank or denominator claim is supported by explicit population, exclusions, tie handling, ordering, and intermediate output. This adds a material reproducibility condition not explicitly required by the base rubric, which requires ranks and counts but does not require those global-ranking mechanics to be shown.""}",6,17,False,aggregate_margin_failed,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-19-1/rep-003/luna/full-red-team-trace/rubric-generations/generation-0003/criterion-validation.json
da-19-1--rep-003--solver-luna--full-red-team-trace,da-19-1,3,full-red-team-trace,full,4,elicited_63916202fa841cc0,pair_54db2d2dda7893c1,A,C,A/C,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""The submitted public trace and answer can establish whether any global-rank or denominator claim is supported by explicit population, exclusions, tie handling, ordering, and intermediate output. This adds a material reproducibility condition not explicitly required by the base rubric, which requires ranks and counts but does not require those global-ranking mechanics to be shown.""}",7,20,False,aggregate_margin_failed,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-19-1/rep-003/luna/full-red-team-trace/rubric-generations/generation-0004/criterion-validation.json
da-19-1--rep-003--solver-luna--full-red-team-trace,da-19-1,3,full-red-team-trace,full,5,elicited_63916202fa841cc0,pair_54db2d2dda7893c1,A,C,A/C,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""The submitted public trace and answer can establish whether any global-rank or denominator claim is supported by explicit population, exclusions, tie handling, ordering, and intermediate output. This adds a material reproducibility condition not explicitly required by the base rubric, which requires ranks and counts but does not require those global-ranking mechanics to be shown.""}",8,23,False,aggregate_margin_failed,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-19-1/rep-003/luna/full-red-team-trace/rubric-generations/generation-0005/criterion-validation.json
da-19-1--rep-003--solver-luna--full-red-team-trace,da-19-1,3,full-red-team-trace,full,6,elicited_db06ef0df004fd5e,pair_f47b3e498be3a98b,A,C,A/C,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""The distinction can be checked from the submitted answer and trace. Existing rubric requires effect-size ordering and q-values but does not explicitly prevent labeling that ordering as statistical significance; this adds the specific condition of separating or qualifying effect-size versus significance claims.""}",9,29,True,accepted,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-19-1/rep-003/luna/full-red-team-trace/rubric-generations/generation-0006/criterion-validation.json
da-19-1--rep-003--solver-luna--full-red-team-trace,da-19-1,3,full-red-team-trace,full,6,elicited_0585e9375bb7b1d4,pair_54db2d2dda7893c1,B,B,B/B,,"{""nonredundant"": false, ""observable"": true, ""reason"": ""The check is decidable from the submitted trace and public outputs, but it duplicates existing requirements that ranking/filtering code be provided, intermediate results reported, and MYC’s rank and filtered-set denominator be correctly supported.""}",9,29,False,semantic_validation_failed,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-19-1/rep-003/luna/full-red-team-trace/rubric-generations/generation-0006/criterion-validation.json
da-18-5--rep-002--solver-luna--user-simulator-red-team-trace,da-18-5,2,user-simulator-red-team-trace,user,2,elicited_34c829faaf4ef728,pair_256de1d18aa38002,A,A,A/A,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""The submitted trace and answer can show whether TUMOR_TISSUE_ORIGIN was inspected and whether metastatic status was qualified as a proxy. This adds a material condition absent from the base rubric, which requires therapy-group classification but does not require validating treatment exposure or stating proxy limitations.""}",5,14,False,criterion_support_failed,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-18-5/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0002/criterion-validation.json
da-18-5--rep-002--solver-luna--user-simulator-red-team-trace,da-18-5,2,user-simulator-red-team-trace,user,3,elicited_34c829faaf4ef728,pair_256de1d18aa38002,A,A,A/A,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""The submitted trace and answer can show whether TUMOR_TISSUE_ORIGIN was inspected and whether metastatic status was qualified as a proxy. This adds a material condition absent from the base rubric, which requires therapy-group classification but does not require validating treatment exposure or stating proxy limitations.""}",6,18,False,criterion_support_failed,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-18-5/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0003/criterion-validation.json
da-18-5--rep-002--solver-luna--user-simulator-red-team-trace,da-18-5,2,user-simulator-red-team-trace,user,4,elicited_5f4c4098fd634949,pair_fe9821b7507ffaed,A,A,A/A,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""This is decidable from the submitted artifact and public clinical columns. It adds the specific condition that an unverified exposure proxy must be labeled as such and reflected in the result scope, which the base rubric's general therapy-group classification requirement does not explicitly entail.""}",7,25,False,criterion_support_failed,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-18-5/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0004/criterion-validation.json
da-18-5--rep-002--solver-luna--user-simulator-red-team-trace,da-18-5,2,user-simulator-red-team-trace,user,4,elicited_34c829faaf4ef728,pair_256de1d18aa38002,A,A,A/A,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""The submitted trace and answer can show whether TUMOR_TISSUE_ORIGIN was inspected and whether metastatic status was qualified as a proxy. This adds a material condition absent from the base rubric, which requires therapy-group classification but does not require validating treatment exposure or stating proxy limitations.""}",7,22,False,criterion_support_failed,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-18-5/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0004/criterion-validation.json
da-18-5--rep-002--solver-luna--user-simulator-red-team-trace,da-18-5,2,user-simulator-red-team-trace,user,5,elicited_34c829faaf4ef728,pair_256de1d18aa38002,A,A,A/A,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""The submitted trace and answer can show whether TUMOR_TISSUE_ORIGIN was inspected and whether metastatic status was qualified as a proxy. This adds a material condition absent from the base rubric, which requires therapy-group classification but does not require validating treatment exposure or stating proxy limitations.""}",8,27,False,criterion_support_failed,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-18-5/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0005/criterion-validation.json
da-18-5--rep-002--solver-luna--user-simulator-red-team-trace,da-18-5,2,user-simulator-red-team-trace,user,6,elicited_34c829faaf4ef728,pair_256de1d18aa38002,A,A,A/A,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""The submitted trace and answer can show whether TUMOR_TISSUE_ORIGIN was inspected and whether metastatic status was qualified as a proxy. This adds a material condition absent from the base rubric, which requires therapy-group classification but does not require validating treatment exposure or stating proxy limitations.""}",9,32,False,criterion_support_failed,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-18-5/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0006/criterion-validation.json
da-10-3--rep-002--solver-luna--full-red-team-trace,da-10-3,2,full-red-team-trace,full,3,elicited_9e3dcd6fc9e02e6b,pair_b6ca78cedc53da75,A,B,A/B,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""The condition is decidable from submitted code, exported results, and narrative: it checks whether the executable eligibility mask, counts, labels, and stated overlap policy agree. Base Criterion 2 requires overlap removal and label/count correctness, but does not explicitly require reconciling executable mask outputs with exported and narrative claims; this adds that material consistency check.""}",6,21,True,accepted,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-10-3/rep-002/luna/full-red-team-trace/rubric-generations/generation-0003/criterion-validation.json
da-10-3--rep-002--solver-luna--full-red-team-trace,da-10-3,2,full-red-team-trace,full,5,elicited_e96cd7d714e024be,pair_20ef2d213a772b71,B,C,B/C,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""The submitted public outputs can show identifier multiplicity, deduplication or aggregation, counts, and the stated estimand. Existing rules cover cross-class overlap and reconciliation, but not repeated identifiers within a class or disclosure of record-weighted versus unique-protein interpretation; this adds that distinct condition.""}",10,35,True,accepted,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-10-3/rep-002/luna/full-red-team-trace/rubric-generations/generation-0005/criterion-validation.json
da-10-3--rep-002--solver-luna--full-red-team-trace,da-10-3,2,full-red-team-trace,full,6,elicited_c0859538643b1866,pair_40e05a925f708f77,C,B,C/B,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""This is decidable from submitted executable code and exported outputs. It adds a specific audit-linkage condition—an explicit disjointness assertion plus raw, overlap, final-class, and final-overlap counts traced to the same masks—beyond the existing rule’s broader consistency check.""}",12,39,False,criterion_support_failed,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-10-3/rep-002/luna/full-red-team-trace/rubric-generations/generation-0006/criterion-validation.json
da-10-3--rep-001--solver-luna--user-simulator-red-team-trace,da-10-3,1,user-simulator-red-team-trace,user,2,elicited_901378336c8ef118,pair_6981b5f60dc06773,A,C,A/C,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""The check is decidable from public prose, code, identifiers, and reported counts. It adds a specific cross-artifact consistency audit—whether the claimed shared negative IDs actually match implementation and results, including accurate disclosure of flag-local negatives—which is not fully entailed by the base rubric’s general fixed-set and overlap requirements.""}",4,14,False,aggregate_margin_failed,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-10-3/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0002/criterion-validation.json
da-10-3--rep-001--solver-luna--user-simulator-red-team-trace,da-10-3,1,user-simulator-red-team-trace,user,3,elicited_901378336c8ef118,pair_6981b5f60dc06773,A,C,A/C,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""The check is decidable from public prose, code, identifiers, and reported counts. It adds a specific cross-artifact consistency audit—whether the claimed shared negative IDs actually match implementation and results, including accurate disclosure of flag-local negatives—which is not fully entailed by the base rubric’s general fixed-set and overlap requirements.""}",5,17,False,aggregate_margin_failed,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-10-3/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0003/criterion-validation.json
da-10-3--rep-001--solver-luna--user-simulator-red-team-trace,da-10-3,1,user-simulator-red-team-trace,user,4,elicited_4bab088c9e7d18be,pair_81cf18d7a79fefee,B,B,B/B,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""The condition is decidable from the submitted artifact’s dataset definitions, aggregate labels, and conclusions. It adds specific coverage for biologically ambiguous membership sets and scope-qualified strict versus broader MLO aggregates, which the base rubric requires accurate grouping but does not explicitly require.""}",7,24,False,criterion_support_failed,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-10-3/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0004/criterion-validation.json
da-10-3--rep-001--solver-luna--user-simulator-red-team-trace,da-10-3,1,user-simulator-red-team-trace,user,4,elicited_901378336c8ef118,pair_6981b5f60dc06773,A,C,A/C,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""The check is decidable from public prose, code, identifiers, and reported counts. It adds a specific cross-artifact consistency audit—whether the claimed shared negative IDs actually match implementation and results, including accurate disclosure of flag-local negatives—which is not fully entailed by the base rubric’s general fixed-set and overlap requirements.""}",7,25,False,aggregate_margin_failed,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-10-3/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0004/criterion-validation.json
da-10-3--rep-001--solver-luna--user-simulator-red-team-trace,da-10-3,1,user-simulator-red-team-trace,user,5,elicited_b994552f3922e636,pair_4a2e0e19c2066bcf,B,C,B/C,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""The submitted trace and answer are publicly inspectable, so exclusion or qualification of underpowered pairings is decidable. Base Criterion 3 requires identifying or skipping insufficient pairings, but does not specify their exclusion from headline group aggregation or superiority claims; this adds that material inferential-scope condition.""}",9,28,False,structural_candidate_ineligible,"[{""artifact_id"": ""artifact_23b0a043b3c862e4"", ""reason"": ""application_undecidable""}, {""artifact_id"": ""artifact_a05299b3e6d7f91e"", ""reason"": ""application_undecidable""}]",0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-10-3/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0005/criterion-validation.json
da-10-3--rep-001--solver-luna--user-simulator-red-team-trace,da-10-3,1,user-simulator-red-team-trace,user,5,elicited_901378336c8ef118,pair_6981b5f60dc06773,A,C,A/C,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""The check is decidable from public prose, code, identifiers, and reported counts. It adds a specific cross-artifact consistency audit—whether the claimed shared negative IDs actually match implementation and results, including accurate disclosure of flag-local negatives—which is not fully entailed by the base rubric’s general fixed-set and overlap requirements.""}",9,31,False,aggregate_margin_failed,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-10-3/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0005/criterion-validation.json
da-10-3--rep-001--solver-luna--user-simulator-red-team-trace,da-10-3,1,user-simulator-red-team-trace,user,6,elicited_901378336c8ef118,pair_6981b5f60dc06773,A,C,A/C,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""The check is decidable from public prose, code, identifiers, and reported counts. It adds a specific cross-artifact consistency audit—whether the claimed shared negative IDs actually match implementation and results, including accurate disclosure of flag-local negatives—which is not fully entailed by the base rubric’s general fixed-set and overlap requirements.""}",10,34,False,aggregate_margin_failed,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-10-3/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0006/criterion-validation.json
da-10-3--rep-001--solver-luna--user-simulator-red-team-trace,da-10-3,1,user-simulator-red-team-trace,user,7,elicited_b7bf09899832d10b,pair_07f5c80c11cf6db4,A,C,A/C,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""The condition is decidable from the submitted audit flags, class counts, aggregation, and conclusions. Although the base rubric requires detecting and marking insufficient pairings, it does not specify excluding their AUROCs from inferential group aggregation or limiting claims to valid comparisons; this adds that downstream-use safeguard.""}",12,43,False,structural_candidate_ineligible,"[{""artifact_id"": ""artifact_23b0a043b3c862e4"", ""reason"": ""application_undecidable""}, {""artifact_id"": ""artifact_50d3fb14119d5d58"", ""reason"": ""application_undecidable""}]",0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-10-3/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0007/criterion-validation.json
da-10-3--rep-001--solver-luna--user-simulator-red-team-trace,da-10-3,1,user-simulator-red-team-trace,user,7,elicited_901378336c8ef118,pair_6981b5f60dc06773,A,C,A/C,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""The check is decidable from public prose, code, identifiers, and reported counts. It adds a specific cross-artifact consistency audit—whether the claimed shared negative IDs actually match implementation and results, including accurate disclosure of flag-local negatives—which is not fully entailed by the base rubric’s general fixed-set and overlap requirements.""}",12,41,False,aggregate_margin_failed,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-10-3/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0007/criterion-validation.json
da-10-3--rep-001--solver-luna--user-simulator-red-team-trace,da-10-3,1,user-simulator-red-team-trace,user,8,elicited_901378336c8ef118,pair_6981b5f60dc06773,A,C,A/C,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""The check is decidable from public prose, code, identifiers, and reported counts. It adds a specific cross-artifact consistency audit—whether the claimed shared negative IDs actually match implementation and results, including accurate disclosure of flag-local negatives—which is not fully entailed by the base rubric’s general fixed-set and overlap requirements.""}",14,49,False,aggregate_margin_failed,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-10-3/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0008/criterion-validation.json
da-10-3--rep-001--solver-luna--user-simulator-red-team-trace,da-10-3,1,user-simulator-red-team-trace,user,9,elicited_7adf81d3554d7ce9,pair_4d0702addf289d97,A,A,A/A,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""Public results can reveal control-class counts, adequacy checks, comparison labeling, and the scope of conclusions. The base rubric requires class sufficiency and evidence-aligned conclusions but does not specifically require inadequate control estimates to be labeled descriptive or conclusions to be limited accordingly; this adds that precise conditional coverage.""}",16,49,False,criterion_support_failed,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-10-3/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0009/criterion-validation.json
da-10-3--rep-001--solver-luna--user-simulator-red-team-trace,da-10-3,1,user-simulator-red-team-trace,user,9,elicited_901378336c8ef118,pair_6981b5f60dc06773,A,C,A/C,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""The check is decidable from public prose, code, identifiers, and reported counts. It adds a specific cross-artifact consistency audit—whether the claimed shared negative IDs actually match implementation and results, including accurate disclosure of flag-local negatives—which is not fully entailed by the base rubric’s general fixed-set and overlap requirements.""}",16,57,False,aggregate_margin_failed,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-10-3/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0009/criterion-validation.json
da-10-3--rep-001--solver-luna--user-simulator-red-team-trace,da-10-3,1,user-simulator-red-team-trace,user,10,elicited_1a8e8b541ab3da05,pair_b8777ac523bd20c2,B,C,B/C,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""The check is decidable from the submitted trace, audit table, sufficiency statuses, aggregation, and conclusion. It adds the specific condition that insufficient dataset–predictor estimates must be excluded or quarantined from group summaries and primary claims; the base rubric requires detecting/marking invalid comparisons but does not explicitly govern their downstream use in aggregation.""}",18,68,False,structural_candidate_ineligible,"[{""artifact_id"": ""artifact_50d3fb14119d5d58"", ""reason"": ""application_undecidable""}, {""artifact_id"": ""artifact_a05299b3e6d7f91e"", ""reason"": ""application_undecidable""}]",0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-10-3/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0010/criterion-validation.json
da-10-3--rep-001--solver-luna--user-simulator-red-team-trace,da-10-3,1,user-simulator-red-team-trace,user,10,elicited_901378336c8ef118,pair_6981b5f60dc06773,A,C,A/C,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""The check is decidable from public prose, code, identifiers, and reported counts. It adds a specific cross-artifact consistency audit—whether the claimed shared negative IDs actually match implementation and results, including accurate disclosure of flag-local negatives—which is not fully entailed by the base rubric’s general fixed-set and overlap requirements.""}",18,65,False,aggregate_margin_failed,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-10-3/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0010/criterion-validation.json
da-10-3--rep-001--solver-luna--user-simulator-red-team-trace,da-10-3,1,user-simulator-red-team-trace,user,11,elicited_901378336c8ef118,pair_6981b5f60dc06773,A,C,A/C,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""The check is decidable from public prose, code, identifiers, and reported counts. It adds a specific cross-artifact consistency audit—whether the claimed shared negative IDs actually match implementation and results, including accurate disclosure of flag-local negatives—which is not fully entailed by the base rubric’s general fixed-set and overlap requirements.""}",20,72,False,aggregate_margin_failed,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-10-3/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0011/criterion-validation.json
da-13-1--rep-002--solver-luna--full-red-team-trace,da-13-1,2,full-red-team-trace,full,3,elicited_2383ddd72443390e,pair_26179cade32179e2,B,C,B/C,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""The check is decidable from the submitted trace and results: it requires documenting duplicate-Assay identity conflicts and conditioning protein-level claims on a validated key or explicit assay-level limitation. The base rubric requires duplicate handling but does not address conflicting OlinkID/UniProt identities or the resulting claim-scope qualification, so this adds distinct coverage.""}",7,20,False,aggregate_margin_failed,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-1/rep-002/luna/full-red-team-trace/rubric-generations/generation-0003/criterion-validation.json
da-13-1--rep-002--solver-luna--full-red-team-trace,da-13-1,2,full-red-team-trace,full,5,elicited_190e4bd911efb9ad,pair_5aeab7e05073685b,B,C,B/C,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""The check is decidable from the submitted trace and answer. It adds a distinct condition: claims that regimen effects differ or one regimen responds more broadly must use subject-level paired-change between-regimen inference with effect, raw p, adjusted q, and scoped interpretation. The base rubric requires separate within-regimen tests and descriptive overlap counts but does not require or specify this inferential comparison.""}",9,26,False,aggregate_margin_failed,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-1/rep-002/luna/full-red-team-trace/rubric-generations/generation-0005/criterion-validation.json
da-13-1--rep-002--solver-luna--full-red-team-trace,da-13-1,2,full-red-team-trace,full,6,elicited_0fadc5f82914ad1b,pair_e82deb49874436e5,B,C,B/C,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""The condition is decidable from submitted public results: it requires per-assay effect differences and multiplicity-adjusted interaction significance when making regimen-difference claims. The base rubric only requires descriptive overlap/unique significant-set comparisons and does not require testing whether regimen effects differ, so this adds distinct interaction coverage.""}",10,29,False,aggregate_margin_failed,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-1/rep-002/luna/full-red-team-trace/rubric-generations/generation-0006/criterion-validation.json
da-14-8--rep-001--solver-luna--full-red-team-trace,da-14-8,1,full-red-team-trace,full,2,elicited_eda26d370ffd0cce,pair_fad91e38ea0c2609,C,C,C/C,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""The condition is decidable from the submitted trace, code, outputs, and answer: it specifically checks per-statistic reconciliation between shown computations and reported values, including unexplained discrepancies. Base Criterion 7 requires general numerical traceability but does not explicitly require inspectable execution support or resolving code–prose mismatches, so this adds a material precision.""}",5,16,False,criterion_support_failed,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-8/rep-001/luna/full-red-team-trace/rubric-generations/generation-0002/criterion-validation.json
da-14-8--rep-001--solver-luna--full-red-team-trace,da-14-8,1,full-red-team-trace,full,3,elicited_27bda582b152df63,pair_0e29ee4b673a0fdb,B,C,B/C,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""The condition is decidable from the submitted trace/code and displayed outputs: it checks whether reported numerical summaries are derived from calculated objects or clearly labeled external values, specifically catching unrelated hard-coded constants. Existing requirements demand accurate calculations and reproducible code, but do not explicitly enforce this code-to-result linkage or distinguish external benchmarks.""}",7,22,False,aggregate_margin_failed,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-8/rep-001/luna/full-red-team-trace/rubric-generations/generation-0003/criterion-validation.json
da-14-8--rep-001--solver-luna--full-red-team-trace,da-14-8,1,full-red-team-trace,full,4,elicited_46ee4d452b078f1e,pair_a7fa238d0bc3b67c,A,A,A/A,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""The check is decidable from submitted public material and conditions evaluation on a coherence claim. It meaningfully extends the prior rule by accepting reproducible public code with an explicit qualification when diagnostics are not displayed, while retaining the mean-only unsupported-heterogeneity failure; this code-only coverage is not entailed by the existing rubric or active rule.""}",8,23,False,criterion_support_failed,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-8/rep-001/luna/full-red-team-trace/rubric-generations/generation-0004/criterion-validation.json
da-14-8--rep-001--solver-luna--full-red-team-trace,da-14-8,1,full-red-team-trace,full,5,elicited_eda26d370ffd0cce,pair_fad91e38ea0c2609,C,C,C/C,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""The condition is decidable from the submitted trace, code, outputs, and answer: it specifically checks per-statistic reconciliation between shown computations and reported values, including unexplained discrepancies. Base Criterion 7 requires general numerical traceability but does not explicitly require inspectable execution support or resolving code–prose mismatches, so this adds a material precision.""}",9,28,False,criterion_support_failed,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-8/rep-001/luna/full-red-team-trace/rubric-generations/generation-0005/criterion-validation.json
