case,source_path,source_sha256,normalized_prompt_sha256,normalized_file
candidate_user_da-19-1_r3,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-19-1/rep-003/luna/user-simulator-red-team-trace/red-team/checkpoint-0001/prompt.txt,1c0672d62b416946b6ce9ea3bedc89ead5070ba8e8a53b1b65c7903e07cabe35,7bad5305f4bbb7cf5858660e670216b2f0bd72b2e98add5a94e1b1e9d914e433,prompts/candidate-7bad5305f4bb.txt
candidate_user_da-19-6_r1,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-19-6/rep-001/luna/user-simulator-red-team-trace/red-team/checkpoint-0001/prompt.txt,0ba2e0d60f5116c50f38b657c1424e959ccf1350469f804dca1aeecc8e70686d,7bad5305f4bbb7cf5858660e670216b2f0bd72b2e98add5a94e1b1e9d914e433,prompts/candidate-7bad5305f4bb.txt
candidate_user_da-19-6_r2,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-19-6/rep-002/luna/user-simulator-red-team-trace/red-team/checkpoint-0001/prompt.txt,0ba2e0d60f5116c50f38b657c1424e959ccf1350469f804dca1aeecc8e70686d,7bad5305f4bbb7cf5858660e670216b2f0bd72b2e98add5a94e1b1e9d914e433,prompts/candidate-7bad5305f4bb.txt
candidate_user_da-19-6_r3,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-19-6/rep-003/luna/user-simulator-red-team-trace/red-team/checkpoint-0001/prompt.txt,0ba2e0d60f5116c50f38b657c1424e959ccf1350469f804dca1aeecc8e70686d,7bad5305f4bbb7cf5858660e670216b2f0bd72b2e98add5a94e1b1e9d914e433,prompts/candidate-7bad5305f4bb.txt
original_full_da-10-1_r1,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-10-1/rep-001/luna/full-red-team-trace/red-team/checkpoint-0001/prompt.txt,a346b0d3de24f91366c8198ae2f001854b9ceb9ea56f4370316c945aa5cb95b5,18153c2e1f8fc152c2eaf124b95bcb7fbab946a0db1bc1883ffc849b5b58801f,prompts/original-18153c2e1f8f.txt
original_full_da-10-1_r2,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-10-1/rep-002/luna/full-red-team-trace/red-team/checkpoint-0001/prompt.txt,a346b0d3de24f91366c8198ae2f001854b9ceb9ea56f4370316c945aa5cb95b5,18153c2e1f8fc152c2eaf124b95bcb7fbab946a0db1bc1883ffc849b5b58801f,prompts/original-18153c2e1f8f.txt
original_full_da-10-1_r3,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-10-1/rep-003/luna/full-red-team-trace/red-team/checkpoint-0001/prompt.txt,a346b0d3de24f91366c8198ae2f001854b9ceb9ea56f4370316c945aa5cb95b5,18153c2e1f8fc152c2eaf124b95bcb7fbab946a0db1bc1883ffc849b5b58801f,prompts/original-18153c2e1f8f.txt
original_full_da-10-3_r1,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-10-3/rep-001/luna/full-red-team-trace/red-team/checkpoint-0001/prompt.txt,c6209ccf3b081368088cf53740e3605e15bfe5caadb9eccad1acea3faa0101ff,18153c2e1f8fc152c2eaf124b95bcb7fbab946a0db1bc1883ffc849b5b58801f,prompts/original-18153c2e1f8f.txt
original_full_da-10-3_r2,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-10-3/rep-002/luna/full-red-team-trace/red-team/checkpoint-0001/prompt.txt,c6209ccf3b081368088cf53740e3605e15bfe5caadb9eccad1acea3faa0101ff,18153c2e1f8fc152c2eaf124b95bcb7fbab946a0db1bc1883ffc849b5b58801f,prompts/original-18153c2e1f8f.txt
original_full_da-10-3_r3,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-10-3/rep-003/luna/full-red-team-trace/red-team/checkpoint-0001/prompt.txt,c6209ccf3b081368088cf53740e3605e15bfe5caadb9eccad1acea3faa0101ff,18153c2e1f8fc152c2eaf124b95bcb7fbab946a0db1bc1883ffc849b5b58801f,prompts/original-18153c2e1f8f.txt
original_full_da-12-2_r1,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-12-2/rep-001/luna/full-red-team-trace/red-team/checkpoint-0001/prompt.txt,df3578501caae8cf1f41a3b7affdd46e37ff2e8af9bf8f2a9234f4c99b885b4e,18153c2e1f8fc152c2eaf124b95bcb7fbab946a0db1bc1883ffc849b5b58801f,prompts/original-18153c2e1f8f.txt
original_full_da-12-2_r2,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-12-2/rep-002/luna/full-red-team-trace/red-team/checkpoint-0001/prompt.txt,df3578501caae8cf1f41a3b7affdd46e37ff2e8af9bf8f2a9234f4c99b885b4e,18153c2e1f8fc152c2eaf124b95bcb7fbab946a0db1bc1883ffc849b5b58801f,prompts/original-18153c2e1f8f.txt
original_full_da-12-2_r3,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-12-2/rep-003/luna/full-red-team-trace/red-team/checkpoint-0001/prompt.txt,df3578501caae8cf1f41a3b7affdd46e37ff2e8af9bf8f2a9234f4c99b885b4e,18153c2e1f8fc152c2eaf124b95bcb7fbab946a0db1bc1883ffc849b5b58801f,prompts/original-18153c2e1f8f.txt
original_full_da-12-4_r1,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-12-4/rep-001/luna/full-red-team-trace/red-team/checkpoint-0001/prompt.txt,18f6b011d59f7adc7f105d5193b9ebe6a8aa5dee0260b5de1f7228aeacf65d08,18153c2e1f8fc152c2eaf124b95bcb7fbab946a0db1bc1883ffc849b5b58801f,prompts/original-18153c2e1f8f.txt
original_full_da-12-4_r2,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-12-4/rep-002/luna/full-red-team-trace/red-team/checkpoint-0001/prompt.txt,18f6b011d59f7adc7f105d5193b9ebe6a8aa5dee0260b5de1f7228aeacf65d08,18153c2e1f8fc152c2eaf124b95bcb7fbab946a0db1bc1883ffc849b5b58801f,prompts/original-18153c2e1f8f.txt
original_full_da-12-4_r3,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-12-4/rep-003/luna/full-red-team-trace/red-team/checkpoint-0001/prompt.txt,18f6b011d59f7adc7f105d5193b9ebe6a8aa5dee0260b5de1f7228aeacf65d08,18153c2e1f8fc152c2eaf124b95bcb7fbab946a0db1bc1883ffc849b5b58801f,prompts/original-18153c2e1f8f.txt
original_full_da-13-1_r1,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-13-1/rep-001/luna/full-red-team-trace/red-team/checkpoint-0001/prompt.txt,2aed37c464dce37a3a63c31bbd08ef3254254ec73b219812b670aed1079a127d,18153c2e1f8fc152c2eaf124b95bcb7fbab946a0db1bc1883ffc849b5b58801f,prompts/original-18153c2e1f8f.txt
original_full_da-13-1_r2,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-13-1/rep-002/luna/full-red-team-trace/red-team/checkpoint-0001/prompt.txt,2aed37c464dce37a3a63c31bbd08ef3254254ec73b219812b670aed1079a127d,18153c2e1f8fc152c2eaf124b95bcb7fbab946a0db1bc1883ffc849b5b58801f,prompts/original-18153c2e1f8f.txt
original_full_da-13-1_r3,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-13-1/rep-003/luna/full-red-team-trace/red-team/checkpoint-0001/prompt.txt,2aed37c464dce37a3a63c31bbd08ef3254254ec73b219812b670aed1079a127d,18153c2e1f8fc152c2eaf124b95bcb7fbab946a0db1bc1883ffc849b5b58801f,prompts/original-18153c2e1f8f.txt
original_full_da-13-3_r1,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-13-3/rep-001/luna/full-red-team-trace/red-team/checkpoint-0001/prompt.txt,2e7e94e59a8606d3a921a0f3cb1d047fc4badca62c2a9bdeec2a0c62a0bab94e,18153c2e1f8fc152c2eaf124b95bcb7fbab946a0db1bc1883ffc849b5b58801f,prompts/original-18153c2e1f8f.txt
original_full_da-13-3_r2,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-13-3/rep-002/luna/full-red-team-trace/red-team/checkpoint-0001/prompt.txt,2e7e94e59a8606d3a921a0f3cb1d047fc4badca62c2a9bdeec2a0c62a0bab94e,18153c2e1f8fc152c2eaf124b95bcb7fbab946a0db1bc1883ffc849b5b58801f,prompts/original-18153c2e1f8f.txt
original_full_da-13-3_r3,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-13-3/rep-003/luna/full-red-team-trace/red-team/checkpoint-0001/prompt.txt,2e7e94e59a8606d3a921a0f3cb1d047fc4badca62c2a9bdeec2a0c62a0bab94e,18153c2e1f8fc152c2eaf124b95bcb7fbab946a0db1bc1883ffc849b5b58801f,prompts/original-18153c2e1f8f.txt
original_full_da-13-5_r1,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-13-5/rep-001/luna/full-red-team-trace/red-team/checkpoint-0001/prompt.txt,69db44f442b521aade9aef126b53f9fceb4358f55d7591053f4df2b2fb0d5c30,18153c2e1f8fc152c2eaf124b95bcb7fbab946a0db1bc1883ffc849b5b58801f,prompts/original-18153c2e1f8f.txt
original_full_da-13-5_r2,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-13-5/rep-002/luna/full-red-team-trace/red-team/checkpoint-0001/prompt.txt,69db44f442b521aade9aef126b53f9fceb4358f55d7591053f4df2b2fb0d5c30,18153c2e1f8fc152c2eaf124b95bcb7fbab946a0db1bc1883ffc849b5b58801f,prompts/original-18153c2e1f8f.txt
original_full_da-13-5_r3,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-13-5/rep-003/luna/full-red-team-trace/red-team/checkpoint-0001/prompt.txt,69db44f442b521aade9aef126b53f9fceb4358f55d7591053f4df2b2fb0d5c30,18153c2e1f8fc152c2eaf124b95bcb7fbab946a0db1bc1883ffc849b5b58801f,prompts/original-18153c2e1f8f.txt
original_full_da-13-6_r1,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-13-6/rep-001/luna/full-red-team-trace/red-team/checkpoint-0001/prompt.txt,94769ade96dd2c8092b1b00545988e01ed163a3b287850dc171d9131e30954c0,18153c2e1f8fc152c2eaf124b95bcb7fbab946a0db1bc1883ffc849b5b58801f,prompts/original-18153c2e1f8f.txt
original_full_da-13-6_r2,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-13-6/rep-002/luna/full-red-team-trace/red-team/checkpoint-0001/prompt.txt,94769ade96dd2c8092b1b00545988e01ed163a3b287850dc171d9131e30954c0,18153c2e1f8fc152c2eaf124b95bcb7fbab946a0db1bc1883ffc849b5b58801f,prompts/original-18153c2e1f8f.txt
original_full_da-13-6_r3,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-13-6/rep-003/luna/full-red-team-trace/red-team/checkpoint-0001/prompt.txt,94769ade96dd2c8092b1b00545988e01ed163a3b287850dc171d9131e30954c0,18153c2e1f8fc152c2eaf124b95bcb7fbab946a0db1bc1883ffc849b5b58801f,prompts/original-18153c2e1f8f.txt
original_full_da-14-1_r1,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-14-1/rep-001/luna/full-red-team-trace/red-team/checkpoint-0001/prompt.txt,7aa969823f294d49b2953bf1289d63733ffc413a5d0b8419d456dbc04e69bb7e,18153c2e1f8fc152c2eaf124b95bcb7fbab946a0db1bc1883ffc849b5b58801f,prompts/original-18153c2e1f8f.txt
original_full_da-14-1_r2,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-14-1/rep-002/luna/full-red-team-trace/red-team/checkpoint-0001/prompt.txt,7aa969823f294d49b2953bf1289d63733ffc413a5d0b8419d456dbc04e69bb7e,18153c2e1f8fc152c2eaf124b95bcb7fbab946a0db1bc1883ffc849b5b58801f,prompts/original-18153c2e1f8f.txt
original_full_da-14-1_r3,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-14-1/rep-003/luna/full-red-team-trace/red-team/checkpoint-0001/prompt.txt,7aa969823f294d49b2953bf1289d63733ffc413a5d0b8419d456dbc04e69bb7e,18153c2e1f8fc152c2eaf124b95bcb7fbab946a0db1bc1883ffc849b5b58801f,prompts/original-18153c2e1f8f.txt
original_full_da-14-3_r1,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-14-3/rep-001/luna/full-red-team-trace/red-team/checkpoint-0001/prompt.txt,4de7909906d3a6cf27c3ae4d02785361f6811202542cb811382801b1deee57b6,18153c2e1f8fc152c2eaf124b95bcb7fbab946a0db1bc1883ffc849b5b58801f,prompts/original-18153c2e1f8f.txt
original_full_da-14-3_r2,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-14-3/rep-002/luna/full-red-team-trace/red-team/checkpoint-0001/prompt.txt,4de7909906d3a6cf27c3ae4d02785361f6811202542cb811382801b1deee57b6,18153c2e1f8fc152c2eaf124b95bcb7fbab946a0db1bc1883ffc849b5b58801f,prompts/original-18153c2e1f8f.txt
original_full_da-14-3_r3,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-14-3/rep-003/luna/full-red-team-trace/red-team/checkpoint-0001/prompt.txt,4de7909906d3a6cf27c3ae4d02785361f6811202542cb811382801b1deee57b6,18153c2e1f8fc152c2eaf124b95bcb7fbab946a0db1bc1883ffc849b5b58801f,prompts/original-18153c2e1f8f.txt
original_full_da-14-8_r1,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-14-8/rep-001/luna/full-red-team-trace/red-team/checkpoint-0001/prompt.txt,be33df7d58db7865d4a94d7642523c8901ed3612fdff79921a66cefdf6f11aa4,18153c2e1f8fc152c2eaf124b95bcb7fbab946a0db1bc1883ffc849b5b58801f,prompts/original-18153c2e1f8f.txt
original_full_da-14-8_r2,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-14-8/rep-002/luna/full-red-team-trace/red-team/checkpoint-0001/prompt.txt,be33df7d58db7865d4a94d7642523c8901ed3612fdff79921a66cefdf6f11aa4,18153c2e1f8fc152c2eaf124b95bcb7fbab946a0db1bc1883ffc849b5b58801f,prompts/original-18153c2e1f8f.txt
original_full_da-14-8_r3,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-14-8/rep-003/luna/full-red-team-trace/red-team/checkpoint-0001/prompt.txt,be33df7d58db7865d4a94d7642523c8901ed3612fdff79921a66cefdf6f11aa4,18153c2e1f8fc152c2eaf124b95bcb7fbab946a0db1bc1883ffc849b5b58801f,prompts/original-18153c2e1f8f.txt
original_full_da-15-1_r1,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-15-1/rep-001/luna/full-red-team-trace/red-team/checkpoint-0001/prompt.txt,9c9556dc7e96d2ae2e4be7baa86ccda4dc6396c1cbb3628544ab2c1611034028,18153c2e1f8fc152c2eaf124b95bcb7fbab946a0db1bc1883ffc849b5b58801f,prompts/original-18153c2e1f8f.txt
original_full_da-15-1_r2,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-15-1/rep-002/luna/full-red-team-trace/red-team/checkpoint-0001/prompt.txt,9c9556dc7e96d2ae2e4be7baa86ccda4dc6396c1cbb3628544ab2c1611034028,18153c2e1f8fc152c2eaf124b95bcb7fbab946a0db1bc1883ffc849b5b58801f,prompts/original-18153c2e1f8f.txt
original_full_da-15-1_r3,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-15-1/rep-003/luna/full-red-team-trace/red-team/checkpoint-0001/prompt.txt,9c9556dc7e96d2ae2e4be7baa86ccda4dc6396c1cbb3628544ab2c1611034028,18153c2e1f8fc152c2eaf124b95bcb7fbab946a0db1bc1883ffc849b5b58801f,prompts/original-18153c2e1f8f.txt
original_full_da-15-2_r1,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-15-2/rep-001/luna/full-red-team-trace/red-team/checkpoint-0001/prompt.txt,44e02eb5e1cf444cfa78c542ce2f34cc7eeeb1327c7eb6aeba210e1ac79e4e90,18153c2e1f8fc152c2eaf124b95bcb7fbab946a0db1bc1883ffc849b5b58801f,prompts/original-18153c2e1f8f.txt
original_full_da-15-2_r2,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-15-2/rep-002/luna/full-red-team-trace/red-team/checkpoint-0001/prompt.txt,44e02eb5e1cf444cfa78c542ce2f34cc7eeeb1327c7eb6aeba210e1ac79e4e90,18153c2e1f8fc152c2eaf124b95bcb7fbab946a0db1bc1883ffc849b5b58801f,prompts/original-18153c2e1f8f.txt
original_full_da-15-2_r3,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-15-2/rep-003/luna/full-red-team-trace/red-team/checkpoint-0001/prompt.txt,44e02eb5e1cf444cfa78c542ce2f34cc7eeeb1327c7eb6aeba210e1ac79e4e90,18153c2e1f8fc152c2eaf124b95bcb7fbab946a0db1bc1883ffc849b5b58801f,prompts/original-18153c2e1f8f.txt
original_full_da-15-7_r1,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-15-7/rep-001/luna/full-red-team-trace/red-team/checkpoint-0001/prompt.txt,8857a65cd458c60aca6c3ce91587e5b3881fc9ddd31a7aae2e6467edaf57db91,18153c2e1f8fc152c2eaf124b95bcb7fbab946a0db1bc1883ffc849b5b58801f,prompts/original-18153c2e1f8f.txt
original_full_da-15-7_r2,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-15-7/rep-002/luna/full-red-team-trace/red-team/checkpoint-0001/prompt.txt,8857a65cd458c60aca6c3ce91587e5b3881fc9ddd31a7aae2e6467edaf57db91,18153c2e1f8fc152c2eaf124b95bcb7fbab946a0db1bc1883ffc849b5b58801f,prompts/original-18153c2e1f8f.txt
original_full_da-15-7_r3,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-15-7/rep-003/luna/full-red-team-trace/red-team/checkpoint-0001/prompt.txt,8857a65cd458c60aca6c3ce91587e5b3881fc9ddd31a7aae2e6467edaf57db91,18153c2e1f8fc152c2eaf124b95bcb7fbab946a0db1bc1883ffc849b5b58801f,prompts/original-18153c2e1f8f.txt
original_full_da-15-8_r1,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-15-8/rep-001/luna/full-red-team-trace/red-team/checkpoint-0001/prompt.txt,287d61f23d5ef62b536f95e5231f9ddf1d11da15d65aa3daee4c8c6c7826cfa5,18153c2e1f8fc152c2eaf124b95bcb7fbab946a0db1bc1883ffc849b5b58801f,prompts/original-18153c2e1f8f.txt
original_full_da-15-8_r2,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-15-8/rep-002/luna/full-red-team-trace/red-team/checkpoint-0001/prompt.txt,287d61f23d5ef62b536f95e5231f9ddf1d11da15d65aa3daee4c8c6c7826cfa5,18153c2e1f8fc152c2eaf124b95bcb7fbab946a0db1bc1883ffc849b5b58801f,prompts/original-18153c2e1f8f.txt
original_full_da-15-8_r3,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-15-8/rep-003/luna/full-red-team-trace/red-team/checkpoint-0001/prompt.txt,287d61f23d5ef62b536f95e5231f9ddf1d11da15d65aa3daee4c8c6c7826cfa5,18153c2e1f8fc152c2eaf124b95bcb7fbab946a0db1bc1883ffc849b5b58801f,prompts/original-18153c2e1f8f.txt
original_full_da-16-1_r2,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-16-1/rep-002/luna/full-red-team-trace/red-team/checkpoint-0001/prompt.txt,ec531b18a30ba862a21718f3b25d1ba739a8793af28bdfcf6a5373d73f94f345,18153c2e1f8fc152c2eaf124b95bcb7fbab946a0db1bc1883ffc849b5b58801f,prompts/original-18153c2e1f8f.txt
original_full_da-16-1_r3,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-16-1/rep-003/luna/full-red-team-trace/red-team/checkpoint-0001/prompt.txt,ec531b18a30ba862a21718f3b25d1ba739a8793af28bdfcf6a5373d73f94f345,18153c2e1f8fc152c2eaf124b95bcb7fbab946a0db1bc1883ffc849b5b58801f,prompts/original-18153c2e1f8f.txt
original_full_da-18-5_r1,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-18-5/rep-001/luna/full-red-team-trace/red-team/checkpoint-0001/prompt.txt,34eaefbc9c43d2227a399c84e961dc2d292181627e0e895bcf6e054725b23fdc,18153c2e1f8fc152c2eaf124b95bcb7fbab946a0db1bc1883ffc849b5b58801f,prompts/original-18153c2e1f8f.txt
original_full_da-18-5_r2,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-18-5/rep-002/luna/full-red-team-trace/red-team/checkpoint-0001/prompt.txt,34eaefbc9c43d2227a399c84e961dc2d292181627e0e895bcf6e054725b23fdc,18153c2e1f8fc152c2eaf124b95bcb7fbab946a0db1bc1883ffc849b5b58801f,prompts/original-18153c2e1f8f.txt
original_full_da-18-5_r3,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-18-5/rep-003/luna/full-red-team-trace/red-team/checkpoint-0001/prompt.txt,34eaefbc9c43d2227a399c84e961dc2d292181627e0e895bcf6e054725b23fdc,18153c2e1f8fc152c2eaf124b95bcb7fbab946a0db1bc1883ffc849b5b58801f,prompts/original-18153c2e1f8f.txt
original_full_da-18-7_r1,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-18-7/rep-001/luna/full-red-team-trace/red-team/checkpoint-0001/prompt.txt,9e46e2a7ceb3bd08266292fd75b5c1356bcd93fd89f04b90d57fb211d7d3092f,18153c2e1f8fc152c2eaf124b95bcb7fbab946a0db1bc1883ffc849b5b58801f,prompts/original-18153c2e1f8f.txt
original_full_da-18-7_r2,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-18-7/rep-002/luna/full-red-team-trace/red-team/checkpoint-0001/prompt.txt,9e46e2a7ceb3bd08266292fd75b5c1356bcd93fd89f04b90d57fb211d7d3092f,18153c2e1f8fc152c2eaf124b95bcb7fbab946a0db1bc1883ffc849b5b58801f,prompts/original-18153c2e1f8f.txt
original_full_da-18-7_r3,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-18-7/rep-003/luna/full-red-team-trace/red-team/checkpoint-0001/prompt.txt,9e46e2a7ceb3bd08266292fd75b5c1356bcd93fd89f04b90d57fb211d7d3092f,18153c2e1f8fc152c2eaf124b95bcb7fbab946a0db1bc1883ffc849b5b58801f,prompts/original-18153c2e1f8f.txt
original_full_da-19-1_r1,/data/user_data/aydanh/rubric_gen/runs/result20-cue-full-trace-20260909/trace/study/biomnibench-da-factorial-r10-39ddcf24f8aa/experiments/da-19-1/rep-001/luna/full-red-team-trace/red-team/checkpoint-0001/prompt.txt,cd45f644a49022ec57a151d3e86da2d7cf751452949f2e8cc21d3d616680e6d2,18153c2e1f8fc152c2eaf124b95bcb7fbab946a0db1bc1883ffc849b5b58801f,prompts/original-18153c2e1f8f.txt
