policy,setting,task_id,replicate,generation,criterion_id,title,requirement,accepted,rejection_reason,replaces,citations,supported,tied,reversed,observed_support_pattern,path
candidate,user,da-15-7,2,2,elicited_584892bfdaf22d69,Execution–claim consistency,"When claiming completed computations, methods, rankings, or numerical results, the submitted code and visible outputs must implement and support those claims rather than describing unexecuted methods or using labels that contradict the reported statistics.",False,criterion_support_failed,[],2,0,1,1,reversed_present_no_support,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-15-7/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0002
candidate,user,da-15-7,2,3,elicited_b7e9c15fd5987440,Executable-method fidelity,"When claiming that an analysis used a normalization, weighting, variance moderation, or statistical framework, the submitted material must make the claim match the code and publicly inspectable outputs that were actually executed.",False,criterion_support_failed,[],2,0,2,0,ties_only,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-15-7/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0003
candidate,user,da-15-7,2,3,elicited_bd6214b570acc41c,Estimand-method alignment,"When the question asks for genes with the strongest correlation with a continuous outcome, the analysis must directly compute and report that correlation-based estimand rather than silently substituting a different adjusted effect, ranking, or data scale.",True,accepted,[],2,2,0,0,all_supported,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-15-7/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0003
candidate,user,da-15-7,2,4,elicited_7c69dd1a49a8b707,Execution-claim consistency,"When reporting a completed computational method or result, the submission must distinguish operations that were actually applied from diagnostic, unused, planned, or unavailable operations, with the claim traceable to the submitted code or directly inspectable output.",False,criterion_support_failed,[],3,0,2,1,reversed_present_no_support,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-15-7/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0004
candidate,user,da-15-7,2,5,elicited_74395955866b9d87,Execution-claim fidelity,"Claims about normalization, weighting, variance moderation, software methods, or reported statistics must match the operations actually executed and be directly supported by inspectable code or outputs.",False,criterion_support_failed,[],2,1,1,0,mixed_supported_unsupported,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-15-7/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0005
candidate,user,da-15-7,2,6,elicited_2211193ea7f34d03,Claim-to-execution fidelity,"When the submission claims that a normalization, weighting, statistical model, correction, or reported result was executed, the public code and outputs must directly support that claim rather than merely computing unused diagnostics, showing planned code, or labeling an unexecuted method as completed.",False,criterion_support_failed,[],6,3,3,0,mixed_supported_unsupported,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-15-7/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0006
candidate,user,da-15-7,2,7,elicited_b4fcb5586d419c4f,Execution-claim fidelity,"When claiming a specific normalization, weighting, moderation, or modeling procedure was executed, the submitted code and public evidence must implement and support that procedure; otherwise the result must be labeled as an approximation or limitation rather than presented as the named method.",False,criterion_support_failed,[],4,0,3,1,reversed_present_no_support,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-15-7/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0007
candidate,user,da-15-7,2,7,elicited_634d3e39b187735c,Expression–metadata alignment evidence,"When reporting gene–phenotype associations, the analysis must demonstrate that expression columns and phenotype rows were aligned by shared sample identifiers after filtering, rather than relying on coincident ordering or an unverified positional match.",False,criterion_support_failed,[],2,0,2,0,ties_only,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-15-7/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0007
candidate,user,da-15-7,2,8,elicited_2ead36f9c69ae98a,Executable support for reported computations,"When claiming completed analyses or numerical results, the submission must provide directly inspectable, sufficiently complete code and execution evidence that reproduces them from the supplied data, including explicit sample alignment and all required intermediate definitions.",False,criterion_support_failed,[],3,1,0,2,mixed_supported_unsupported,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-15-7/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0008
candidate,user,da-15-7,2,9,elicited_07a509866783eb71,Execution-to-claim fidelity,"When the submission claims that an analysis, normalization, weighting, validation, or result was executed, the submitted code and public evidence must directly support that claim and distinguish computed-but-unused diagnostics or unavailable methods from the executed analysis.",False,criterion_support_failed,[],5,2,2,1,mixed_supported_unsupported,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-15-7/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0009
candidate,user,da-15-7,2,10,elicited_7be1af37989a3125,Executable evidence supports reported computations,"When claiming completed analyses or numerical results, the submission must provide executable, inspectably aligned code that performs the claimed sample matching, calculation, and output generation.",False,criterion_support_failed,[],2,0,2,0,ties_only,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-15-7/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0010
candidate,user,da-15-7,2,10,elicited_7d87a38ddff2d033,Reported numerical results are internally consistent,"When reporting quantitative results in multiple sections or artifacts, the values must agree with the cited computation and with one another for the same estimand, cohort, and expression scale.",False,criterion_support_failed,[],2,1,0,1,mixed_supported_unsupported,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-15-7/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0010
candidate,user,da-15-7,2,10,elicited_dc0326f614e38536,Primary and secondary analyses are clearly separated,"When multiple analytical estimands or workflows are presented, the submission must identify which one answers the question and prevent secondary analyses from being mistaken for the primary result.",False,criterion_support_failed,[],2,0,2,0,ties_only,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-15-7/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0010
candidate,user,da-15-7,3,2,elicited_dd1b9e3c5b120a92,Internal consistency of reported results,"When reporting computed statistics or significance calls, the artifact must keep those claims consistent with its own tables, intermediate results, and stated calculations.",False,criterion_support_failed,[],1,0,1,0,ties_only,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-15-7/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0002
candidate,user,da-15-7,3,2,elicited_11df2c8817116fb3,Correct feature identification,"When assigning biological names or identifiers to tested features, the artifact must preserve the mapping between the reported name, identifier, and analyzed expression row.",False,criterion_support_failed,[],1,0,1,0,ties_only,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-15-7/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0002
candidate,user,da-15-7,3,2,elicited_6a2388ef33a818c5,Verifiable sample-expression alignment,Claims based on matched metadata and expression samples must be supported by an inspectable alignment procedure and resulting sample counts.,False,criterion_support_failed,[],1,0,1,0,ties_only,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-15-7/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0002
candidate,user,da-15-7,3,3,elicited_0bc57fe99fba6d09,Alignment of ranking estimand with the stated question,"When claiming the strongest correlation, the analysis must rank and report the direct gene–duration association corresponding to that claim, while clearly distinguishing it from any covariate-adjusted regression effect or alternative estimand.",False,aggregate_margin_failed,[],1,1,0,0,all_supported,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-15-7/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0003
candidate,user,da-15-7,3,3,elicited_1a3189e6e0559d19,Consistency of biological identity and interpretation,"Claimed gene identities, names, and biological functions must correspond to the reported identifier and expression feature; interpretation must not conflate distinct genes or assign unsupported functions.",False,criterion_support_failed,[],1,0,1,0,ties_only,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-15-7/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0003
candidate,user,da-15-7,3,4,elicited_5902d1a01c648981,Alignment of the primary estimand with the stated strongest-correlation question,"When identifying the strongest gene–duration associations, the analysis must directly rank the requested gene-level association statistic rather than replacing the primary estimand with a different adjusted model effect; any adjusted analysis should be clearly presented as supplementary or separately interpreted.",False,criterion_support_failed,[],3,2,1,0,mixed_supported_unsupported,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-15-7/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0004
candidate,user,da-15-7,3,4,elicited_8ae67ff19907f440,Execution-supported reproducibility of reported results,"Claims about completed preprocessing, computation, generated tables, or numerical results must be supported by executable code and direct, inspectable evidence that the reported outputs correspond to that code and preprocessing.",False,criterion_support_failed,[],3,0,3,0,ties_only,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-15-7/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0004
candidate,user,da-15-7,3,5,elicited_21386ae08b9c5ac4,Execution and claim consistency,"When claiming that a computation, model specification, normalization step, or numerical result was completed, the submission must make that claim consistent with directly inspectable executed code and generated outputs.",False,criterion_support_failed,[],5,1,4,0,mixed_supported_unsupported,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-15-7/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0005
candidate,user,da-15-7,3,6,elicited_30ecd4de985c38cc,Execution and result provenance,"When claiming that an analysis, validation, or generated result was completed, the submission must provide directly inspectable executable code and corresponding public outputs whose reported statistics and counts agree with that code; intended, unavailable, or approximate methods must be distinguished from methods actually executed.",False,criterion_support_failed,[],4,0,4,0,ties_only,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-15-7/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0006
candidate,user,da-15-7,3,6,elicited_07dc8c1b959ff1e8,Accurate specification of executed covariates,"When claiming covariate adjustment, the submission must identify the covariates actually passed to the fitted design rather than presenting intended or requested covariates as executed components.",False,criterion_support_failed,[],3,1,2,0,mixed_supported_unsupported,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-15-7/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0006
candidate,user,da-15-7,3,7,elicited_dd253be784fb8e54,Claim–execution consistency,"When claiming that a preprocessing step, covariate, normalization, or statistical method was used, the submitted code and reported outputs must directly support that claim and remain mutually consistent.",False,criterion_support_failed,[],6,3,2,1,mixed_supported_unsupported,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-15-7/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0007
candidate,user,da-15-7,3,7,elicited_c3193ebd525dc283,Disclosure of executed-method limitations,"When the requested method cannot be executed or an approximation is used, the submission must clearly distinguish the executed method from the requested method and avoid attributing approximate outputs to the unavailable method.",False,criterion_support_failed,[],4,0,4,0,ties_only,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-15-7/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0007
candidate,user,da-15-7,3,7,elicited_c390c711118a2351,Traceable regeneration of reported results,"Claimed numerical findings must be reproducibly linked to the submitted analysis code and public result artifacts, rather than merely asserted in prose.",False,criterion_support_failed,[],4,0,4,0,ties_only,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-15-7/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0007
candidate,user,da-15-7,3,8,elicited_093f700cf2552c7e,Consistency between claimed analysis and inspectable evidence,"When claiming that a computation, model component, normalization, covariate, result, or execution was completed, the submitted material must agree with the executable code and generated outputs, with discrepancies disclosed rather than presenting unsupported claims as completed work.",False,criterion_support_failed,[],6,1,2,3,mixed_supported_unsupported,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-15-7/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0008
candidate,user,da-15-7,3,9,elicited_e68319d411f9d68d,Public execution-to-claim consistency,"Claims of completed computation and reported numerical results must be directly inspectable against the publicly available code and generated outputs, with methodological descriptions matching the executed implementation.",False,criterion_support_failed,[],4,0,4,0,ties_only,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-15-7/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0009
candidate,user,da-15-7,3,10,elicited_30c990cf43b83424,Consistency between reported results and executable evidence,"When claiming that computations were executed or that reported results derive from a supplied script or output, the artifact must keep its code, quantitative narrative, and referenced result files mutually consistent.",False,criterion_support_failed,[],5,0,5,0,ties_only,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-15-7/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0010
candidate,user,da-15-7,3,10,elicited_28fbddc6ef740723,Directly inspectable reproducibility support,"Claims of completed analysis, generated outputs, or reproducibility must be supported by code and public outputs sufficient for an independent reviewer to inspect the claimed operation and its result.",False,criterion_support_failed,[],4,1,2,1,mixed_supported_unsupported,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-15-7/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0010
candidate,user,da-15-8,1,2,elicited_3f4df958153ea0d0,Resolve duplicate source records before gene-level integration,"When claiming gene-level cross-modal results, explicitly and deterministically resolve multiple source records mapping to the same gene within each modality before joining or counting candidates, so duplicate rows cannot inflate evidence or create ambiguous matches.",False,criterion_support_failed,[],2,1,1,0,mixed_supported_unsupported,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-15-8/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0002
candidate,user,da-15-8,1,4,elicited_904e82f3f42251b1,Task-defined modality assignment,"Uses the task-specified file and sheet roles for spinal-cord versus CSF proteomics consistently throughout loading, filtering, joins, interpretation, and reported results, rather than inferring or reversing roles from column labels or expected outputs.",False,aggregate_margin_failed,[],2,2,0,0,all_supported,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-15-8/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0004
candidate,user,da-15-8,1,4,elicited_fc109bcf5a84f9bb,Claimed significance filter is applied to spinal proteins,"When claiming a spinal-protein significance-qualified intersection, applies the supplied nominal p-value cutoff to spinal protein records before deduplication and multimodal joining, rather than using direction alone or applying significance only after the join.",False,aggregate_margin_failed,[],1,1,0,0,all_supported,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-15-8/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0004
candidate,user,da-15-8,1,4,elicited_83944b458cba0811,Numerical consistency of derived scores,"Keeps reported derived quantities, including ranking scores, numerically consistent with the documented formula and the displayed input values.",False,semantic_validation_failed,[],1,1,0,0,all_supported,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-15-8/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0004
candidate,user,da-15-8,1,5,elicited_98e7667945d9e09f,Validate modality assignment,"When assigning datasets or worksheets to biological modalities, cross-check the assignment against inspectable dataset metadata and measured-column semantics, then use the validated roles consistently in filtering, joining, and interpretation.",False,aggregate_margin_failed,[],2,2,0,0,all_supported,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-15-8/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0005
candidate,user,da-15-8,1,5,elicited_b8a887eb4846d5d4,Handle duplicate protein-to-gene mappings coherently,"When multiple protein records map to one gene and gene-level claims are made, handle duplicates with a documented rule that keeps effect estimates and significance evidence internally coherent rather than selecting evidence independently to strengthen a claim.",False,criterion_support_failed,[],1,0,0,1,reversed_present_no_support,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-15-8/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0005
candidate,user,da-15-8,1,6,elicited_f7f9fe6cf7a40ea7,Consistency between computation and reported conclusions,"When reporting a filtered intersection or derived result, ensure the code, intermediate counts, displayed results, and narrative conclusion apply the same dataset assignments, filters, and membership requirements; directly inspectable evidence must support the reported inclusion or exclusion of claimed entities.",False,criterion_support_failed,[],3,1,2,0,mixed_supported_unsupported,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-15-8/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0006
candidate,user,da-15-8,1,6,elicited_7f76647ef978a972,Validation of dataset-role assignments before integration,"Before combining measurements from distinct datasets, validate and document which file, sheet, and effect column represent each biological layer, and carry those assignments consistently through filtering, joins, and interpretation.",False,criterion_support_failed,[],6,4,2,0,mixed_supported_unsupported,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-15-8/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0006
candidate,user,da-15-8,1,7,elicited_2b8e42b3ebbb4a68,Correct modality assignment and propagation,"When integrating multiple datasets, the analysis must establish each file or table’s modality assignment from the available task specification and inspectable metadata, then use that assignment consistently in filtering, joins, labels, interpretation, and conclusions.",False,criterion_support_failed,[],3,1,1,1,mixed_supported_unsupported,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-15-8/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0007
candidate,user,da-15-8,1,8,elicited_ac36a707551b49b7,Claim-to-computation consistency and execution evidence,"When reporting computed counts, filtered sets, rankings, or modality-specific values, the submission must provide publicly inspectable executed outputs or equivalent evidence that supports those claims and must keep the code, intermediate results, and final interpretation mutually consistent.",False,criterion_support_failed,[],4,0,4,0,ties_only,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-15-8/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0008
candidate,user,da-15-8,1,9,elicited_396f5af9a98e7118,Consistency between analytical code and reported results,"When claiming computed filters, counts, joins, or rankings, the submitted code and reported outputs must implement the same operations and criteria.",False,criterion_support_failed,[],2,1,1,0,mixed_supported_unsupported,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-15-8/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0009
candidate,user,da-15-8,2,2,elicited_128330973810cf4d,Validate modality-to-sheet assignment,"When assigning proteomic sheets to spinal-cord or CSF modalities, the analysis must provide inspectable evidence from sheet structure and contents, and keep those assignments consistent across code, labels, reported values, and interpretation.",False,criterion_support_failed,[],2,0,1,1,reversed_present_no_support,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-15-8/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0002
candidate,user,da-15-8,2,4,elicited_e6714aa4fb8d7c31,Consistency between computation and reported results,"When claiming completed analyses, filtering counts, or final results, the reported narrative and tables must agree with the submitted executable code and documented intermediate outputs.",False,criterion_support_failed,[],1,0,0,1,reversed_present_no_support,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-15-8/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0004
candidate,user,da-15-8,2,5,elicited_6a411a4ce83c62ee,Consistency between reported results and supporting computation,"When claiming computed results, ensure the reported counts, filtering method, candidate set, and conclusions are consistent with the submitted code and inspectable intermediate evidence.",False,criterion_support_failed,[],1,0,1,0,ties_only,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-15-8/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0005
candidate,user,da-15-8,2,6,elicited_21203814041aabb9,Consistency between computation and reported findings,"When an artifact claims that a computation was executed, its public code, filtering description, intermediate counts, final candidate set, and reported quantitative results must agree with one another.",False,criterion_support_failed,[],1,0,1,0,ties_only,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-15-8/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0006
candidate,user,da-15-8,2,7,elicited_db4e0cc5073a1537,Consistency between computation and reported results,"When claiming quantitative filtering, joins, counts, or rankings, the submitted code, described method, and reported results must agree with one another.",False,criterion_support_failed,[],3,2,0,1,mixed_supported_unsupported,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-15-8/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0007
candidate,user,da-15-8,2,7,elicited_2fa06ae9b3cc2768,Correct attribution of modality-specific measurements,"Effect sizes, p-values, and candidate evidence must remain attributed to the correct biological modality and source throughout the integration and reported outputs.",False,criterion_support_failed,[],2,1,1,0,mixed_supported_unsupported,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-15-8/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0007
candidate,user,da-15-8,2,8,elicited_1c234ae52c4621d3,Modality-label and value provenance integrity,"When reporting modality-specific effects, p-values, rankings, or interpretations, the artifact must preserve the correct association between each value and its source modality throughout extraction, joining, and presentation.",False,criterion_support_failed,[],2,0,2,0,ties_only,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-15-8/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0008
candidate,user,da-15-8,2,8,elicited_e97aa49ed28a994f,Consistency of quantitative audit trail,"Claimed dataset dimensions, filter counts, overlap counts, and final candidate counts must be mutually consistent with the documented filters and publicly inspectable computation.",False,criterion_support_failed,[],2,0,2,0,ties_only,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-15-8/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0008
candidate,user,da-15-8,2,9,elicited_8629d00f1d7c8fea,Consistency between computation and reported claims,"When claiming completed filtering, joins, rankings, or quantitative results, the submitted code, modality labels, and reported outputs must agree internally and provide inspectable support for those claims.",False,criterion_support_failed,[],8,7,1,0,mixed_supported_unsupported,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-15-8/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0009
candidate,user,da-15-8,2,10,elicited_12f950a1b277b2b0,Modality labels remain consistent through reporting,"When reporting modality-specific effects, filtering counts, rankings, or interpretations, preserve an inspectable mapping between each value and its underlying dataset/modality; do not silently swap or ambiguously label spinal-cord and CSF measurements after loading.",False,criterion_support_failed,[],1,0,1,0,ties_only,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-15-8/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0010
candidate,user,da-15-8,3,2,elicited_6383a95922c81b71,Consistency of reported quantitative results,"When a solution reports computed values such as combined scores, its displayed values must agree with the stated formula and the supporting intermediate values.",True,accepted,[],1,1,0,0,all_supported,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-15-8/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0002
candidate,user,da-15-8,3,3,elicited_c16cf2dedebed845,Reproducibility of stated filtering logic,"The executable analysis code, reported counts, and final claims must implement the same inclusion, directionality, and significance filters described in the trace.",False,criterion_support_failed,[],2,0,2,0,ties_only,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-15-8/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0003
candidate,user,da-15-8,3,3,elicited_6bfe4d11c9210897,Retention of potentially concordant directions,"When the claim concerns concordant dysregulation rather than only upregulation, the analysis must retain both effect directions through the modality intersection and exclude genes only after testing cross-modal sign agreement.",False,aggregate_margin_failed,[],1,1,0,0,all_supported,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-15-8/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0003
candidate,user,da-15-8,3,3,elicited_e925bd8005922629,Traceable dataset schema and modality extraction,"Reported modality assignments, dimensions, headers, and extracted effect/significance fields must be supported by the supplied files and by executable parsing logic that selects the corresponding records.",False,criterion_support_failed,[],2,1,1,0,mixed_supported_unsupported,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-15-8/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0003
