assignment_id,task_id,replicate,condition_id,arm,generation,errors,pair_id,reason,stage,path,criterion_id,details
da-14-3--rep-003--solver-luna--user-simulator-red-team-trace,da-14-3,3,user-simulator-red-team-trace,user,6,"[{""artifact_id"": ""artifact_2225fffcfed7f93e"", ""quote"": ""condition was not used to define this general critically ill cohort."", ""reason"": ""quote_not_in_named_artifact""}, {""artifact_id"": ""artifact_2225fffcfed7f93e"", ""reason"": ""missing_required_public_witness""}]",pair_23b13cfe1e0c9d9e,source_failure,quality,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-14-3/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0006/criterion-validation.json,,
da-14-3--rep-003--solver-luna--user-simulator-red-team-trace,da-14-3,3,user-simulator-red-team-trace,user,6,"[{""artifact_id"": ""artifact_33d82176e5e1cf1c"", ""quote"": ""The row-level result was balanced 97 ... lymphoid 272 ... myeloid 59 ... system-wide 727"", ""reason"": ""quote_not_in_named_artifact""}, {""artifact_id"": ""artifact_8e0bad9be29dfe50"", ""reason"": ""missing_required_public_witness""}]",pair_b739c6c16f047cac,source_failure,quality,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-14-3/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0006/criterion-validation.json,,
da-14-3--rep-003--solver-luna--user-simulator-red-team-trace,da-14-3,3,user-simulator-red-team-trace,user,6,"[{""artifact_id"": ""artifact_fcb1451460165b7c"", ""quote"": ""The four high/low combinations were: neither high = 97; lymphoid high only = 272; myeloid high only = 59; both high = 727."", ""reason"": ""quote_not_in_named_artifact""}]",pair_11f5bdc99c19f751,source_failure,quality,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-14-3/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0006/criterion-validation.json,,
da-14-3--rep-003--solver-luna--user-simulator-red-team-trace,da-14-3,3,user-simulator-red-team-trace,user,6,"[{""artifact_id"": ""artifact_8e0bad9be29dfe50"", ""quote"": ""Therefore, the primary calculation is transparent row-weighted baseline prevalence."", ""reason"": ""quote_not_in_named_artifact""}, {""artifact_id"": ""artifact_8e0bad9be29dfe50"", ""reason"": ""missing_required_public_witness""}]",pair_b32c74d837d7da9c,source_failure,quality,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-14-3/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0006/criterion-validation.json,,
da-14-3--rep-003--solver-luna--user-simulator-red-team-trace,da-14-3,3,user-simulator-red-team-trace,user,6,"[{""reason"": ""diagnosis_replacement_scope_mismatch""}]",pair_e74694349247b01a,source_failure,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-14-3/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0006/criterion-validation.json,,
da-14-3--rep-003--solver-luna--user-simulator-red-team-trace,da-14-3,3,user-simulator-red-team-trace,user,6,"[{""reason"": ""diagnosis_replacement_scope_mismatch""}]",pair_e9e5cd9a05b8838d,source_failure,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-14-3/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0006/criterion-validation.json,,
da-13-6--rep-003--solver-luna--full-red-team-trace,da-13-6,3,full-red-team-trace,full,2,"[{""artifact_id"": ""artifact_71c6f56341b67c95"", ""quote"": ""Quantitative intermediate result: ... GAHT-significant counts were 212 CPA and 80 SPIRO."", ""reason"": ""quote_not_in_named_artifact""}, {""artifact_id"": ""artifact_71c6f56341b67c95"", ""quote"": ""The data do not support a broad claim that feminizing GAHT produces a menopause-like plasma proteome."", ""reason"": ""quote_not_in_named_artifact""}, {""artifact_id"": ""artifact_71c6f56341b67c95"", ""reason"": ""missing_required_public_witness""}]",pair_a90ae9d0868f0f81,source_failure,quality,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-6/rep-003/luna/full-red-team-trace/rubric-generations/generation-0002/criterion-validation.json,,
da-13-6--rep-003--solver-luna--full-red-team-trace,da-13-6,3,full-red-team-trace,full,2,"[{""artifact_id"": ""artifact_71c6f56341b67c95"", ""quote"": ""Among proteins significant in both analyses, 84/109 and 83/92 had concordant directions, respectively."", ""reason"": ""quote_not_in_named_artifact""}, {""artifact_id"": ""artifact_71c6f56341b67c95"", ""reason"": ""missing_required_public_witness""}]",pair_29d4eca8ae81f6e0,source_failure,quality,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-6/rep-003/luna/full-red-team-trace/rubric-generations/generation-0002/criterion-validation.json,,
da-13-6--rep-003--solver-luna--full-red-team-trace,da-13-6,3,full-red-team-trace,full,3,"[{""artifact_id"": ""artifact_71c6f56341b67c95"", ""quote"": ""Quantitative intermediate result: ... GAHT-significant counts were 212 CPA and 80 SPIRO."", ""reason"": ""quote_not_in_named_artifact""}, {""artifact_id"": ""artifact_71c6f56341b67c95"", ""quote"": ""The data do not support a broad claim that feminizing GAHT produces a menopause-like plasma proteome."", ""reason"": ""quote_not_in_named_artifact""}, {""artifact_id"": ""artifact_71c6f56341b67c95"", ""reason"": ""missing_required_public_witness""}]",pair_a90ae9d0868f0f81,source_failure,quality,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-6/rep-003/luna/full-red-team-trace/rubric-generations/generation-0003/criterion-validation.json,,
da-13-6--rep-003--solver-luna--full-red-team-trace,da-13-6,3,full-red-team-trace,full,3,"[{""artifact_id"": ""artifact_71c6f56341b67c95"", ""quote"": ""Among proteins significant in both analyses, 84/109 and 83/92 had concordant directions, respectively."", ""reason"": ""quote_not_in_named_artifact""}, {""artifact_id"": ""artifact_71c6f56341b67c95"", ""reason"": ""missing_required_public_witness""}]",pair_29d4eca8ae81f6e0,source_failure,quality,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-6/rep-003/luna/full-red-team-trace/rubric-generations/generation-0003/criterion-validation.json,,
da-13-6--rep-003--solver-luna--full-red-team-trace,da-13-6,3,full-red-team-trace,full,3,"[{""artifact_id"": ""artifact_71c6f56341b67c95"", ""quote"": ""For CPA, MHT associations were positively aligned with GAHT: Spearman rho=0.095 (MHT <57...) and 0.110 (MHT >=57...)."", ""reason"": ""quote_not_in_named_artifact""}, {""artifact_id"": ""artifact_6b00f92a0035ac32"", ""quote"": ""Using one best-p MHT age estimate per protein, 80.3% of CPA and 90.5% of SPIRO significant overlaps had the same sign."", ""reason"": ""quote_not_in_named_artifact""}]",pair_af65e27a5b59eaff,source_failure,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-6/rep-003/luna/full-red-team-trace/rubric-generations/generation-0003/criterion-validation.json,,
da-13-6--rep-003--solver-luna--full-red-team-trace,da-13-6,3,full-red-team-trace,full,4,"[{""artifact_id"": ""artifact_71c6f56341b67c95"", ""quote"": ""Quantitative intermediate result: ... GAHT-significant counts were 212 CPA and 80 SPIRO."", ""reason"": ""quote_not_in_named_artifact""}, {""artifact_id"": ""artifact_71c6f56341b67c95"", ""quote"": ""The data do not support a broad claim that feminizing GAHT produces a menopause-like plasma proteome."", ""reason"": ""quote_not_in_named_artifact""}, {""artifact_id"": ""artifact_71c6f56341b67c95"", ""reason"": ""missing_required_public_witness""}]",pair_a90ae9d0868f0f81,source_failure,quality,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-6/rep-003/luna/full-red-team-trace/rubric-generations/generation-0004/criterion-validation.json,,
da-13-6--rep-003--solver-luna--full-red-team-trace,da-13-6,3,full-red-team-trace,full,4,"[{""artifact_id"": ""artifact_71c6f56341b67c95"", ""quote"": ""Among proteins significant in both analyses, 84/109 and 83/92 had concordant directions, respectively."", ""reason"": ""quote_not_in_named_artifact""}, {""artifact_id"": ""artifact_71c6f56341b67c95"", ""reason"": ""missing_required_public_witness""}]",pair_29d4eca8ae81f6e0,source_failure,quality,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-6/rep-003/luna/full-red-team-trace/rubric-generations/generation-0004/criterion-validation.json,,
da-13-6--rep-003--solver-luna--full-red-team-trace,da-13-6,3,full-red-team-trace,full,4,[],pair_9d14fe62f1fbddf4,preference_conflict,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-6/rep-003/luna/full-red-team-trace/rubric-generations/generation-0004/criterion-validation.json,,
da-13-6--rep-003--solver-luna--full-red-team-trace,da-13-6,3,full-red-team-trace,full,4,,,candidate_ineligible,validation,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-6/rep-003/luna/full-red-team-trace/rubric-generations/generation-0004/criterion-validation.json,elicited_39c6eaa5559f4742,"[{""artifact_id"": ""artifact_6b00f92a0035ac32"", ""errors"": [{""artifact_id"": ""artifact_6b00f92a0035ac32"", ""quote"": ""CPA discordant examples include NOS3 ... CCL16 ... and CCL25 ..."", ""reason"": ""quote_not_in_named_artifact""}, {""artifact_id"": ""artifact_6b00f92a0035ac32"", ""quote"": ""CXCL13 is GAHT-increased ... but is not MHT-significant ... so it cannot be called a significant MHT discordance here."", ""reason"": ""quote_not_in_named_artifact""}], ""reason"": ""application_source_failure""}, {""artifact_id"": ""artifact_71c6f56341b67c95"", ""errors"": [{""artifact_id"": ""artifact_71c6f56341b67c95"", ""quote"": ""This is biologically plausible as MHT and feminizing GAHT both raise estrogen exposure, whereas menopause is estrogen deficiency, but the present analysis cannot establish mechanism."", ""reason"": ""quote_not_in_named_artifact""}], ""reason"": ""application_source_failure""}, {""artifact_id"": ""artifact_874729c6ef8dcfcf"", ""errors"": [{""artifact_id"": ""artifact_874729c6ef8dcfcf"", ""quote"": ""Menopause<57 overlap was enriched but directionally discordant: CPA 179 (1.63e-33; 19 same) and SPIRO 73 (3.84e-18; 12 same-direction)."", ""reason"": ""quote_not_in_named_artifact""}, {""artifact_id"": ""artifact_874729c6ef8dcfcf"", ""quote"": ""This is an association comparison, not proof of equivalent physiology or clinical outcomes."", ""reason"": ""quote_not_in_named_artifact""}], ""reason"": ""application_source_failure""}, {""artifact_id"": ""artifact_8aad15ec9ad6afbc"", ""errors"": [{""artifact_id"": ""artifact_8aad15ec9ad6afbc"", ""quote"": ""In contrast, the GAHT signature does not resemble the age-<57 menopause signature in direction: only 11% of CPA and 16% of SPIRO overlapping significant proteins match signs."", ""reason"": ""quote_not_in_named_artifact""}], ""reason"": ""application_source_failure""}, {""artifact_id"": ""artifact_a4041b5425101082"", ""errors"": [{""artifact_id"": ""artifact_a4041b5425101082"", ""quote"": ""Formally significant CPA discordant examples include NOS3 ... CCL16 ... and CCL25."", ""reason"": ""quote_not_in_named_artifact""}, {""artifact_id"": ""artifact_a4041b5425101082"", ""quote"": ""CXCL13 ... CD70 ... ACRBP ... and INSL3 ... are directional exceptions but not statistically replicated MHT changes."", ""reason"": ""quote_not_in_named_artifact""}], ""reason"": ""application_source_failure""}]"
da-13-6--rep-003--solver-luna--full-red-team-trace,da-13-6,3,full-red-team-trace,full,5,"[{""artifact_id"": ""artifact_71c6f56341b67c95"", ""quote"": ""Quantitative intermediate result: ... GAHT-significant counts were 212 CPA and 80 SPIRO."", ""reason"": ""quote_not_in_named_artifact""}, {""artifact_id"": ""artifact_71c6f56341b67c95"", ""quote"": ""The data do not support a broad claim that feminizing GAHT produces a menopause-like plasma proteome."", ""reason"": ""quote_not_in_named_artifact""}, {""artifact_id"": ""artifact_71c6f56341b67c95"", ""reason"": ""missing_required_public_witness""}]",pair_a90ae9d0868f0f81,source_failure,quality,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-6/rep-003/luna/full-red-team-trace/rubric-generations/generation-0005/criterion-validation.json,,
da-13-6--rep-003--solver-luna--full-red-team-trace,da-13-6,3,full-red-team-trace,full,5,"[{""artifact_id"": ""artifact_71c6f56341b67c95"", ""quote"": ""Among proteins significant in both analyses, 84/109 and 83/92 had concordant directions, respectively."", ""reason"": ""quote_not_in_named_artifact""}, {""artifact_id"": ""artifact_71c6f56341b67c95"", ""reason"": ""missing_required_public_witness""}]",pair_29d4eca8ae81f6e0,source_failure,quality,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-6/rep-003/luna/full-red-team-trace/rubric-generations/generation-0005/criterion-validation.json,,
da-13-6--rep-003--solver-luna--full-red-team-trace,da-13-6,3,full-red-team-trace,full,5,[],pair_9d14fe62f1fbddf4,preference_conflict,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-6/rep-003/luna/full-red-team-trace/rubric-generations/generation-0005/criterion-validation.json,,
da-13-6--rep-003--solver-luna--full-red-team-trace,da-13-6,3,full-red-team-trace,full,5,,,candidate_ineligible,validation,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-6/rep-003/luna/full-red-team-trace/rubric-generations/generation-0005/criterion-validation.json,elicited_9b48c23c7e024f1f,"[{""artifact_id"": ""artifact_6b00f92a0035ac32"", ""errors"": [{""artifact_id"": ""artifact_6b00f92a0035ac32"", ""quote"": ""CXCL13 is GAHT-increased (+1.858, p=.000221) but is not MHT-significant under the primary per-protein rule ... so it cannot be called a significant MHT discordance here."", ""reason"": ""quote_not_in_named_artifact""}, {""artifact_id"": ""artifact_6b00f92a0035ac32"", ""quote"": ""CXCL13 is a notable GAHT increase with an opposite negative MHT estimate, but its MHT association is non-significant ... so the evidence supports “opposite estimate” rather than “significant discordant protein.”"", ""reason"": ""quote_not_in_named_artifact""}], ""reason"": ""application_source_failure""}, {""artifact_id"": ""artifact_71c6f56341b67c95"", ""errors"": [{""artifact_id"": ""artifact_71c6f56341b67c95"", ""quote"": ""concord = ((x['estimate_'+arm]*x['estimate_'+met] > 0) & gs & ms).sum()\ndiscord = ((x['estimate_'+arm]*x['estimate_'+met] < 0) & gs & ms).sum()"", ""reason"": ""quote_not_in_named_artifact""}], ""reason"": ""application_source_failure""}, {""artifact_id"": ""artifact_874729c6ef8dcfcf"", ""errors"": [{""artifact_id"": ""artifact_874729c6ef8dcfcf"", ""quote"": ""Female estradiol associations also show directional agreement ... whereas female testosterone associations are mostly opposite."", ""reason"": ""quote_not_in_named_artifact""}], ""reason"": ""application_source_failure""}, {""artifact_id"": ""artifact_88895d541d67f1b8"", ""errors"": [{""artifact_id"": ""artifact_88895d541d67f1b8"", ""quote"": ""SPIRO showed the same qualitative pattern but fewer significant effects: 80 GAHT effects; MHT<57 had 674 significant effects, 80 overlapped and 68/80 (85.0%) were concordant."", ""reason"": ""quote_not_in_named_artifact""}], ""reason"": ""application_source_failure""}, {""artifact_id"": ""artifact_a4041b5425101082"", ""errors"": [{""artifact_id"": ""artifact_a4041b5425101082"", ""quote"": ""Formally significant CPA discordant examples include NOS3 ... CCL16 ... and CCL25."", ""reason"": ""quote_not_in_named_artifact""}, {""artifact_id"": ""artifact_a4041b5425101082"", ""quote"": ""CXCL13 ... CD70 ... ACRBP ... and INSL3 ... are directional exceptions but not statistically replicated MHT changes."", ""reason"": ""quote_not_in_named_artifact""}], ""reason"": ""application_source_failure""}, {""artifact_id"": ""artifact_dd0b77ed84314721"", ""errors"": [{""artifact_id"": ""artifact_dd0b77ed84314721"", ""quote"": ""Formally significant CPA discordant examples include NOS3 ... CCL16 ... and CCL25..."", ""reason"": ""quote_not_in_named_artifact""}, {""artifact_id"": ""artifact_dd0b77ed84314721"", ""quote"": ""Additional rubric-relevant opposite-sign estimates are CXCL13 ... CD70 ... ACRBP ... and INSL3 ...; these are directional exceptions but not statistically replicated MHT changes."", ""reason"": ""quote_not_in_named_artifact""}, {""artifact_id"": ""artifact_dd0b77ed84314721"", ""quote"": ""CXCL13 is treated as a notable discordant protein ... its reported MHT p=.275 limits certainty but does not remove it from the discordance interpretation."", ""reason"": ""quote_not_in_named_artifact""}], ""reason"": ""application_source_failure""}]"
da-13-6--rep-003--solver-luna--full-red-team-trace,da-13-6,3,full-red-team-trace,full,6,"[{""artifact_id"": ""artifact_71c6f56341b67c95"", ""quote"": ""Quantitative intermediate result: ... GAHT-significant counts were 212 CPA and 80 SPIRO."", ""reason"": ""quote_not_in_named_artifact""}, {""artifact_id"": ""artifact_71c6f56341b67c95"", ""quote"": ""The data do not support a broad claim that feminizing GAHT produces a menopause-like plasma proteome."", ""reason"": ""quote_not_in_named_artifact""}, {""artifact_id"": ""artifact_71c6f56341b67c95"", ""reason"": ""missing_required_public_witness""}]",pair_a90ae9d0868f0f81,source_failure,quality,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-6/rep-003/luna/full-red-team-trace/rubric-generations/generation-0006/criterion-validation.json,,
da-13-6--rep-003--solver-luna--full-red-team-trace,da-13-6,3,full-red-team-trace,full,6,"[{""artifact_id"": ""artifact_71c6f56341b67c95"", ""quote"": ""Among proteins significant in both analyses, 84/109 and 83/92 had concordant directions, respectively."", ""reason"": ""quote_not_in_named_artifact""}, {""artifact_id"": ""artifact_71c6f56341b67c95"", ""reason"": ""missing_required_public_witness""}]",pair_29d4eca8ae81f6e0,source_failure,quality,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-6/rep-003/luna/full-red-team-trace/rubric-generations/generation-0006/criterion-validation.json,,
da-13-6--rep-003--solver-luna--full-red-team-trace,da-13-6,3,full-red-team-trace,full,6,"[{""artifact_id"": ""artifact_5af0b5ec80b781d0"", ""quote"": ""The primary counts use the GAHT-significant set and do not require the selected MHT p-value to be below 0.05."", ""reason"": ""quote_not_in_named_artifact""}, {""artifact_id"": ""artifact_5af0b5ec80b781d0"", ""reason"": ""missing_required_public_witness""}]",pair_93a2e0fd1df782b8,source_failure,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-6/rep-003/luna/full-red-team-trace/rubric-generations/generation-0006/criterion-validation.json,,
da-13-6--rep-003--solver-luna--full-red-team-trace,da-13-6,3,full-red-team-trace,full,6,[],pair_9d14fe62f1fbddf4,preference_conflict,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-6/rep-003/luna/full-red-team-trace/rubric-generations/generation-0006/criterion-validation.json,,
da-15-2--rep-003--solver-luna--user-simulator-red-team-trace,da-15-2,3,user-simulator-red-team-trace,user,2,"[{""reason"": ""diagnosis_replacement_scope_mismatch""}]",pair_e5049eddfd181b45,source_failure,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-2/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0002/criterion-validation.json,,
da-15-2--rep-003--solver-luna--user-simulator-red-team-trace,da-15-2,3,user-simulator-red-team-trace,user,2,"[{""reason"": ""diagnosis_replacement_scope_mismatch""}]",pair_3e9ec19d4597ab8b,source_failure,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-2/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0002/criterion-validation.json,,
da-15-2--rep-003--solver-luna--user-simulator-red-team-trace,da-15-2,3,user-simulator-red-team-trace,user,3,"[{""reason"": ""diagnosis_replacement_scope_mismatch""}]",pair_c96fc23c5bedc7e7,source_failure,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-2/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0003/criterion-validation.json,,
da-15-2--rep-003--solver-luna--user-simulator-red-team-trace,da-15-2,3,user-simulator-red-team-trace,user,3,,,candidate_ineligible,validation,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-2/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0003/criterion-validation.json,elicited_a78f2695844e1584,"[{""artifact_id"": ""artifact_63f4f61b973da516"", ""errors"": [{""artifact_id"": ""artifact_63f4f61b973da516"", ""quote"": ""This is an exploratory WGCNA-like analysis ... it is not a claim of causal regulation."", ""reason"": ""quote_not_in_named_artifact""}], ""reason"": ""application_source_failure""}, {""artifact_id"": ""artifact_913e1a3588e692dc"", ""errors"": [{""artifact_id"": ""artifact_913e1a3588e692dc"", ""quote"": ""Compare module eigengenes in ALS versus Control using Welch’s t-test... Benjamini–Hochberg FDR was applied within level across retained modules."", ""reason"": ""quote_not_in_named_artifact""}], ""reason"": ""application_source_failure""}]"
da-15-2--rep-003--solver-luna--user-simulator-red-team-trace,da-15-2,3,user-simulator-red-team-trace,user,4,"[{""artifact_id"": ""artifact_ffe19e488d74fd70"", ""quote"": ""thoracic M136 had neuron 0/51 ... M1096 51/51 (FDR 2.54e-10)"", ""reason"": ""quote_not_in_named_artifact""}, {""artifact_id"": ""artifact_3afb57ba6a576372"", ""reason"": ""missing_required_public_witness""}]",pair_eda9a808a9fd33bd,source_failure,quality,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-2/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0004/criterion-validation.json,,
da-15-2--rep-003--solver-luna--user-simulator-red-team-trace,da-15-2,3,user-simulator-red-team-trace,user,4,"[{""artifact_id"": ""artifact_ffe19e488d74fd70"", ""quote"": ""thoracic M136/M1096 universe counts of 1 ... M1096 51/51 (FDR 2.54e-10)."", ""reason"": ""quote_not_in_named_artifact""}]",pair_3003af8be57648c7,source_failure,quality,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-2/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0004/criterion-validation.json,,
da-15-2--rep-003--solver-luna--user-simulator-red-team-trace,da-15-2,3,user-simulator-red-team-trace,user,4,"[{""reason"": ""diagnosis_replacement_scope_mismatch""}]",pair_3a3ec5118ef36c25,source_failure,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-2/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0004/criterion-validation.json,,
da-15-2--rep-003--solver-luna--user-simulator-red-team-trace,da-15-2,3,user-simulator-red-team-trace,user,4,"[{""reason"": ""diagnosis_replacement_scope_mismatch""}]",pair_c96fc23c5bedc7e7,source_failure,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-2/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0004/criterion-validation.json,,
da-15-2--rep-003--solver-luna--user-simulator-red-team-trace,da-15-2,3,user-simulator-red-team-trace,user,5,"[{""artifact_id"": ""artifact_ffe19e488d74fd70"", ""quote"": ""thoracic M136 had neuron 0/51 ... M1096 51/51 (FDR 2.54e-10)"", ""reason"": ""quote_not_in_named_artifact""}, {""artifact_id"": ""artifact_3afb57ba6a576372"", ""reason"": ""missing_required_public_witness""}]",pair_eda9a808a9fd33bd,source_failure,quality,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-2/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0005/criterion-validation.json,,
da-15-2--rep-003--solver-luna--user-simulator-red-team-trace,da-15-2,3,user-simulator-red-team-trace,user,5,"[{""artifact_id"": ""artifact_3efa911343084587"", ""quote"": ""the cervical 64-gene module overlapped 12/12 neuron markers (FDR 2.1e-7)"", ""reason"": ""quote_not_in_named_artifact""}]",pair_a506260e99377494,source_failure,quality,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-2/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0005/criterion-validation.json,,
da-15-2--rep-003--solver-luna--user-simulator-red-team-trace,da-15-2,3,user-simulator-red-team-trace,user,5,"[{""artifact_id"": ""artifact_867df674a666ec92"", ""quote"": ""Each module eigengene was ... tested with OLS against ALS-spectrum status, adjusting for the same covariate matrix"", ""reason"": ""quote_not_in_named_artifact""}, {""artifact_id"": ""artifact_bf6b3992f49ecf1a"", ""quote"": ""Its ALS-control standardized differences were −0.454 ... +0.027 ... and −0.214 ... so the direction is not replicated"", ""reason"": ""quote_not_in_named_artifact""}, {""artifact_id"": ""artifact_867df674a666ec92"", ""reason"": ""missing_required_public_witness""}]",pair_698db342a1914bd3,source_failure,quality,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-2/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0005/criterion-validation.json,,
da-15-2--rep-003--solver-luna--user-simulator-red-team-trace,da-15-2,3,user-simulator-red-team-trace,user,5,"[{""reason"": ""diagnosis_replacement_scope_mismatch""}]",pair_c96fc23c5bedc7e7,source_failure,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-2/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0005/criterion-validation.json,,
da-15-2--rep-003--solver-luna--user-simulator-red-team-trace,da-15-2,3,user-simulator-red-team-trace,user,5,"[{""reason"": ""diagnosis_replacement_scope_mismatch""}]",pair_3a3ec5118ef36c25,source_failure,diagnosis,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-2/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0005/criterion-validation.json,,
