assignment_id,task_id,replicate,condition_id,arm,root,retained_revisions,solver_turns,stop_reason,online_updates,online_proposed,online_admitted,first_online_admission,first_reminder_turn,pre_turn1_online_admission,pre_turn1_reminder,proactive_reminders,corrective_reminders,penalized_feedback_opportunities,learning_attempts,learning_provider_failures,manifest_sha256,state_sha256
da-12-2--rep-002--solver-luna--full-red-team-trace,da-12-2,2,full-red-team-trace,full,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-12-2/rep-002/luna/full-red-team-trace,4,5,no_change,5,0,0,,,False,False,0,0,0,31,0,9fd4c9c827c645d180e5cfc49494854a79a692be5b67b0658f5748c6445eec5e,7e46235def34b3f259874fabe115d30987127972114b43b4e5f00caab0d7838c
da-19-1--rep-001--solver-luna--user-simulator-red-team-trace,da-19-1,1,user-simulator-red-team-trace,user,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-19-1/rep-001/luna/user-simulator-red-team-trace,4,5,no_change,5,2,0,,,False,False,0,0,0,44,0,4b27d19375460c7856a42dc92d13794f5414c09ced394c711149759f84641259,2a34ce32ca4db812cd9066cb3bae572b1e77bdc0795cf72ef8d48e1153d9301d
da-15-2--rep-002--solver-luna--user-simulator-red-team-trace,da-15-2,2,user-simulator-red-team-trace,user,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-2/rep-002/luna/user-simulator-red-team-trace,10,10,max_revisions,10,5,0,,1,False,True,0,9,9,173,0,fedcc18e6b1f8d3ee42471e783b4806e880bfb395da9eb210ccd04ce87047f42,a5e2cdaf425eeabe3fb317c1ca647dbf350b94543d7611c2be914a0e9efb8be9
da-18-5--rep-003--solver-luna--full-red-team-trace,da-18-5,3,full-red-team-trace,full,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-18-5/rep-003/luna/full-red-team-trace,4,5,no_change,5,0,0,,,False,False,0,0,0,33,0,df0df4305bc1d66d9b7c0a34de8ffdffe4fcd2e252e9622bb34393accd6618d3,7b4f6ad55bc6381fe1e1adf2b5d5ecf0ee4b762f097a9d20bba576a6451da2d8
da-19-1--rep-001--solver-luna--full-red-team-trace,da-19-1,1,full-red-team-trace,full,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-19-1/rep-001/luna/full-red-team-trace,4,5,no_change,5,0,0,,,False,False,0,0,0,34,2,e5a10313b9d42db96449be33063b032419530d92959ca8599810ac2456908e35,742a17bc647b2728e4810d805d91a20f42ed8ff767d48a04cb7cd16f60818fae
da-13-5--rep-002--solver-luna--user-simulator-red-team-trace,da-13-5,2,user-simulator-red-team-trace,user,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-13-5/rep-002/luna/user-simulator-red-team-trace,4,5,no_change,5,0,0,,,False,False,0,0,0,45,0,740b87ca2b69d77ae50ed938f488ca3fb8387580430cefdd229965866819857e,1a48a785b104819926ba3fd4f80a79bf2776158cbf46556eb7cd48a8397cf080
da-10-3--rep-002--solver-luna--user-simulator-red-team-trace,da-10-3,2,user-simulator-red-team-trace,user,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-10-3/rep-002/luna/user-simulator-red-team-trace,10,10,max_revisions,10,8,0,,,False,False,0,0,0,97,0,2fbe5c16bab469e7c2ea084993f34d1fdda338479d1ea9dcf511d800dcbd14c4,06650903e429a4e130adcc71ba87acaab075e75506402ebe69571658a1d689f5
da-14-1--rep-002--solver-luna--full-red-team-trace,da-14-1,2,full-red-team-trace,full,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-14-1/rep-002/luna/full-red-team-trace,4,5,no_change,5,4,0,,1,False,True,1,0,0,51,1,a49240c4b5c0b7d6dc5f8107f057eaf064e41ab47c4531494a1a3b25e1231252,72fbfae07537fa661e1a61ebf894fae896cbd77c222c433f417cf655f09ac4d2
da-15-7--rep-003--solver-luna--user-simulator-red-team-trace,da-15-7,3,user-simulator-red-team-trace,user,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-7/rep-003/luna/user-simulator-red-team-trace,10,10,max_revisions,10,1,0,,,False,False,0,0,0,97,0,481e1d301e0c45ffd4857938a57bf75a1875b545f436e6a416a59d8cb113ed3a,b316a62c9d8d3a02e4b41d23748a7eeca1057134625159e3210556532304e0a7
da-15-8--rep-001--solver-luna--full-red-team-trace,da-15-8,1,full-red-team-trace,full,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-8/rep-001/luna/full-red-team-trace,4,5,no_change,5,0,0,,,False,False,0,0,0,31,0,660bf0d3af4781bbdeeeabe3e3026158782a4bcbff8de7e739bcf42ed9b05912,ed5455e6fdb73d27f6743fe810e2f33210a1df7e21933733818b185b4eea2302
da-15-8--rep-002--solver-luna--full-red-team-trace,da-15-8,2,full-red-team-trace,full,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-8/rep-002/luna/full-red-team-trace,4,5,no_change,5,0,0,,,False,False,0,0,0,40,0,9045be121452ac37c05dace4669de644ffea999f216e24a5c4a5a204e4d60002,6dcbb264e3c65f31cd56f69831c5cce898d6cbb5c7f826e891566ee4fc6fca6a
da-15-8--rep-003--solver-luna--user-simulator-red-team-trace,da-15-8,3,user-simulator-red-team-trace,user,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-8/rep-003/luna/user-simulator-red-team-trace,10,10,max_revisions,10,0,0,,,False,False,0,0,0,86,0,e4adf7781d41782489fbb1c2118c80a6c4f2ba0603aed77be7c0d9d218ee904d,d28f6639652ac54356b3cd6cceaa24ca4e89ff71703068f69c8268d4e9891369
da-15-7--rep-002--solver-luna--full-red-team-trace,da-15-7,2,full-red-team-trace,full,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-7/rep-002/luna/full-red-team-trace,6,7,no_change,7,0,0,,,False,False,0,0,0,55,1,c56c46c619d5b3aae2d0ab52c431db80cd797be3dfa18c217ecfaf02631b7974,8cfbb8e51b7dfd2bb75cbd232a5ef90390e6fc41e4d7e0f316f43cd82badfa05
da-10-1--rep-001--solver-luna--full-red-team-trace,da-10-1,1,full-red-team-trace,full,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-10-1/rep-001/luna/full-red-team-trace,4,5,no_change,5,0,0,,,False,False,0,0,0,33,1,d53c0b23ed8cfea9f87d0545c537da9cffa3d17ef61f7e196fe371a94520028a,6e8cbc00e541d21e74f1aa196802977cd6167ae5772802b6f67611697cbfad20
da-15-8--rep-001--solver-luna--user-simulator-red-team-trace,da-15-8,1,user-simulator-red-team-trace,user,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v1-20260910/study/biomnibench-da-factorial-r10-3e186b5fe98c/experiments/da-15-8/rep-001/luna/user-simulator-red-team-trace,10,10,max_revisions,10,1,0,,,False,False,0,0,0,108,0,5bed53f32ded044ae0417796434f5bc11fd73abc9a52c93cca9d03a869e47b9a,3b8fb083a2615469bfd060b3800d74757a51aa38484efe252a5ef112b502069c
