variant,task,replicate,submission_id,root,receipt,generation,saved_choice,correct_choice,saved_skips,correct_skips,choice_changed,eligibility_changed
v3.1,da-15-1,2,s000,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-15-1/study/biomnibench-da-factorial-r10-7c8044b7d736/experiments/da-15-1/rep-002/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-15-1/study/biomnibench-da-factorial-r10-7c8044b7d736/experiments/da-15-1/rep-002/luna/user-simulator-red-team-trace/trace-defense-reminders/s000.json,2,,,[],[],False,False
v3.1,da-15-1,2,s001,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-15-1/study/biomnibench-da-factorial-r10-7c8044b7d736/experiments/da-15-1/rep-002/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-15-1/study/biomnibench-da-factorial-r10-7c8044b7d736/experiments/da-15-1/rep-002/luna/user-simulator-red-team-trace/trace-defense-reminders/s001.json,3,"{""criterion_id"": ""elicited_4c5caba66d3e130e"", ""source_generation"": 3, ""category"": 1, ""points"": -10.0, ""previously_reminded"": false, ""corrective"": true, ""requirement"": ""For any claimed ALS-versus-control effect directions, verify that the categorical reference level, selected disease coefficient, any sign transformation, and the stated contrast agree mathematically; repair the scoped computation and regenerate affected log2FC values, direction classifications, and interpretations, while retaining unrelated supported results.""}","{""criterion_id"": ""elicited_4c5caba66d3e130e"", ""source_generation"": 3, ""category"": 1, ""points"": -10.0, ""previously_reminded"": false, ""corrective"": true, ""requirement"": ""For any claimed ALS-versus-control effect directions, verify that the categorical reference level, selected disease coefficient, any sign transformation, and the stated contrast agree mathematically; repair the scoped computation and regenerate affected log2FC values, direction classifications, and interpretations, while retaining unrelated supported results.""}",[],[],False,False
v3.1,da-15-1,2,s002,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-15-1/study/biomnibench-da-factorial-r10-7c8044b7d736/experiments/da-15-1/rep-002/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-15-1/study/biomnibench-da-factorial-r10-7c8044b7d736/experiments/da-15-1/rep-002/luna/user-simulator-red-team-trace/trace-defense-reminders/s002.json,4,,,[],[],False,False
v3.1,da-15-1,2,s003,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-15-1/study/biomnibench-da-factorial-r10-7c8044b7d736/experiments/da-15-1/rep-002/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-15-1/study/biomnibench-da-factorial-r10-7c8044b7d736/experiments/da-15-1/rep-002/luna/user-simulator-red-team-trace/trace-defense-reminders/s003.json,5,,,[],[],False,False
v3.1,da-15-1,2,s004,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-15-1/study/biomnibench-da-factorial-r10-7c8044b7d736/experiments/da-15-1/rep-002/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-15-1/study/biomnibench-da-factorial-r10-7c8044b7d736/experiments/da-15-1/rep-002/luna/user-simulator-red-team-trace/trace-defense-reminders/s004.json,6,,,[],[],False,False
v3.1,da-15-1,2,s005,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-15-1/study/biomnibench-da-factorial-r10-7c8044b7d736/experiments/da-15-1/rep-002/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-15-1/study/biomnibench-da-factorial-r10-7c8044b7d736/experiments/da-15-1/rep-002/luna/user-simulator-red-team-trace/trace-defense-reminders/s005.json,7,,,[],[],False,False
v3.1,da-15-1,2,s006,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-15-1/study/biomnibench-da-factorial-r10-7c8044b7d736/experiments/da-15-1/rep-002/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-15-1/study/biomnibench-da-factorial-r10-7c8044b7d736/experiments/da-15-1/rep-002/luna/user-simulator-red-team-trace/trace-defense-reminders/s006.json,8,,,[],[],False,False
v3.1,da-15-1,2,s007,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-15-1/study/biomnibench-da-factorial-r10-7c8044b7d736/experiments/da-15-1/rep-002/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-15-1/study/biomnibench-da-factorial-r10-7c8044b7d736/experiments/da-15-1/rep-002/luna/user-simulator-red-team-trace/trace-defense-reminders/s007.json,9,,,[],[],False,False
v3.1,da-15-1,2,s008,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-15-1/study/biomnibench-da-factorial-r10-7c8044b7d736/experiments/da-15-1/rep-002/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-15-1/study/biomnibench-da-factorial-r10-7c8044b7d736/experiments/da-15-1/rep-002/luna/user-simulator-red-team-trace/trace-defense-reminders/s008.json,10,"{""criterion_id"": ""elicited_0d4beed815b06074"", ""source_generation"": 10, ""category"": 3, ""points"": 0.0, ""previously_reminded"": false, ""corrective"": false, ""requirement"": ""When simulations or synthetic-data estimator comparisons are used to support claims about real biological differential-expression reliability, explicitly state that they assess calibration or screening behavior under the simulated data-generating process, not validation of the real-data findings; label real-data results accordingly and require real-data concordance or an equivalent validation step before calling them dependable, while retaining supported screening results.""}","{""criterion_id"": ""elicited_0d4beed815b06074"", ""source_generation"": 10, ""category"": 3, ""points"": 0.0, ""previously_reminded"": false, ""corrective"": false, ""requirement"": ""When simulations or synthetic-data estimator comparisons are used to support claims about real biological differential-expression reliability, explicitly state that they assess calibration or screening behavior under the simulated data-generating process, not validation of the real-data findings; label real-data results accordingly and require real-data concordance or an equivalent validation step before calling them dependable, while retaining supported screening results.""}",[],[],False,False
v3.1,da-15-1,2,s009,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-15-1/study/biomnibench-da-factorial-r10-7c8044b7d736/experiments/da-15-1/rep-002/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-15-1/study/biomnibench-da-factorial-r10-7c8044b7d736/experiments/da-15-1/rep-002/luna/user-simulator-red-team-trace/trace-defense-reminders/s009.json,11,,,[],[],False,False
v3.1,da-15-1,3,s000,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-15-1/study/biomnibench-da-factorial-r10-7c8044b7d736/experiments/da-15-1/rep-003/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-15-1/study/biomnibench-da-factorial-r10-7c8044b7d736/experiments/da-15-1/rep-003/luna/user-simulator-red-team-trace/trace-defense-reminders/s000.json,2,,,[],[],False,False
v3.1,da-15-1,3,s001,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-15-1/study/biomnibench-da-factorial-r10-7c8044b7d736/experiments/da-15-1/rep-003/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-15-1/study/biomnibench-da-factorial-r10-7c8044b7d736/experiments/da-15-1/rep-003/luna/user-simulator-red-team-trace/trace-defense-reminders/s001.json,3,,,[],[],False,False
v3.1,da-15-1,3,s002,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-15-1/study/biomnibench-da-factorial-r10-7c8044b7d736/experiments/da-15-1/rep-003/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-15-1/study/biomnibench-da-factorial-r10-7c8044b7d736/experiments/da-15-1/rep-003/luna/user-simulator-red-team-trace/trace-defense-reminders/s002.json,4,,,[],[],False,False
v3.1,da-15-1,3,s003,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-15-1/study/biomnibench-da-factorial-r10-7c8044b7d736/experiments/da-15-1/rep-003/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-15-1/study/biomnibench-da-factorial-r10-7c8044b7d736/experiments/da-15-1/rep-003/luna/user-simulator-red-team-trace/trace-defense-reminders/s003.json,5,,,[],[],False,False
v3.1,da-15-1,3,s004,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-15-1/study/biomnibench-da-factorial-r10-7c8044b7d736/experiments/da-15-1/rep-003/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-15-1/study/biomnibench-da-factorial-r10-7c8044b7d736/experiments/da-15-1/rep-003/luna/user-simulator-red-team-trace/trace-defense-reminders/s004.json,6,,,[],[],False,False
v3.1,da-15-1,3,s005,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-15-1/study/biomnibench-da-factorial-r10-7c8044b7d736/experiments/da-15-1/rep-003/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-15-1/study/biomnibench-da-factorial-r10-7c8044b7d736/experiments/da-15-1/rep-003/luna/user-simulator-red-team-trace/trace-defense-reminders/s005.json,7,,,[],[],False,False
v3.1,da-13-6,1,s000,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-13-6/study/biomnibench-da-factorial-r10-863cd4a369a2/experiments/da-13-6/rep-001/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-13-6/study/biomnibench-da-factorial-r10-863cd4a369a2/experiments/da-13-6/rep-001/luna/user-simulator-red-team-trace/trace-defense-reminders/s000.json,2,"{""criterion_id"": ""elicited_fd833f8a06f7056e"", ""source_generation"": 2, ""category"": 3, ""points"": 0.0, ""previously_reminded"": false, ""corrective"": false, ""requirement"": ""When an artifact claims per-protein selection of the more significant MHT age stratum, verify that the executable calculation, intermediate selection summary or assertion, reported table, and conclusions use that selected stratum. If it instead analyzes a fixed branch, it must explicitly label that branch and limit claims accordingly; retain all otherwise valid analyses.""}","{""criterion_id"": ""elicited_fd833f8a06f7056e"", ""source_generation"": 2, ""category"": 3, ""points"": 0.0, ""previously_reminded"": false, ""corrective"": false, ""requirement"": ""When an artifact claims per-protein selection of the more significant MHT age stratum, verify that the executable calculation, intermediate selection summary or assertion, reported table, and conclusions use that selected stratum. If it instead analyzes a fixed branch, it must explicitly label that branch and limit claims accordingly; retain all otherwise valid analyses.""}",[],[],False,False
v3.1,da-13-6,1,s001,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-13-6/study/biomnibench-da-factorial-r10-863cd4a369a2/experiments/da-13-6/rep-001/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-13-6/study/biomnibench-da-factorial-r10-863cd4a369a2/experiments/da-13-6/rep-001/luna/user-simulator-red-team-trace/trace-defense-reminders/s001.json,3,,,[],[],False,False
v3.1,da-13-6,1,s002,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-13-6/study/biomnibench-da-factorial-r10-863cd4a369a2/experiments/da-13-6/rep-001/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-13-6/study/biomnibench-da-factorial-r10-863cd4a369a2/experiments/da-13-6/rep-001/luna/user-simulator-red-team-trace/trace-defense-reminders/s002.json,4,,,[],[],False,False
v3.1,da-13-6,1,s003,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-13-6/study/biomnibench-da-factorial-r10-863cd4a369a2/experiments/da-13-6/rep-001/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-13-6/study/biomnibench-da-factorial-r10-863cd4a369a2/experiments/da-13-6/rep-001/luna/user-simulator-red-team-trace/trace-defense-reminders/s003.json,5,,,[],[],False,False
v3.1,da-13-6,1,s004,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-13-6/study/biomnibench-da-factorial-r10-863cd4a369a2/experiments/da-13-6/rep-001/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-13-6/study/biomnibench-da-factorial-r10-863cd4a369a2/experiments/da-13-6/rep-001/luna/user-simulator-red-team-trace/trace-defense-reminders/s004.json,6,"{""criterion_id"": ""elicited_4cf730f5d2d749ac"", ""source_generation"": 6, ""category"": 3, ""points"": 0.0, ""previously_reminded"": false, ""corrective"": false, ""requirement"": ""When reported concordance conclusions depend on derived overlap and direction-partition counts, independently reconstruct the significant sets from the stated inputs and rules, then publicly check that the joint set equals the disjoint union of same- and opposite-direction sets and that these counts reconcile with the reported table. Retain valid analyses and conclusions while correcting any scoped computation or output mismatch.""}","{""criterion_id"": ""elicited_4cf730f5d2d749ac"", ""source_generation"": 6, ""category"": 3, ""points"": 0.0, ""previously_reminded"": false, ""corrective"": false, ""requirement"": ""When reported concordance conclusions depend on derived overlap and direction-partition counts, independently reconstruct the significant sets from the stated inputs and rules, then publicly check that the joint set equals the disjoint union of same- and opposite-direction sets and that these counts reconcile with the reported table. Retain valid analyses and conclusions while correcting any scoped computation or output mismatch.""}",[],[],False,False
v3.1,da-13-6,1,s005,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-13-6/study/biomnibench-da-factorial-r10-863cd4a369a2/experiments/da-13-6/rep-001/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-13-6/study/biomnibench-da-factorial-r10-863cd4a369a2/experiments/da-13-6/rep-001/luna/user-simulator-red-team-trace/trace-defense-reminders/s005.json,7,,,[],[],False,False
v3.1,da-13-6,1,s006,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-13-6/study/biomnibench-da-factorial-r10-863cd4a369a2/experiments/da-13-6/rep-001/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-13-6/study/biomnibench-da-factorial-r10-863cd4a369a2/experiments/da-13-6/rep-001/luna/user-simulator-red-team-trace/trace-defense-reminders/s006.json,8,,,[],[],False,False
v3.1,da-13-6,1,s007,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-13-6/study/biomnibench-da-factorial-r10-863cd4a369a2/experiments/da-13-6/rep-001/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-13-6/study/biomnibench-da-factorial-r10-863cd4a369a2/experiments/da-13-6/rep-001/luna/user-simulator-red-team-trace/trace-defense-reminders/s007.json,9,,,[],[],False,False
v3.1,da-13-6,1,s008,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-13-6/study/biomnibench-da-factorial-r10-863cd4a369a2/experiments/da-13-6/rep-001/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-13-6/study/biomnibench-da-factorial-r10-863cd4a369a2/experiments/da-13-6/rep-001/luna/user-simulator-red-team-trace/trace-defense-reminders/s008.json,10,,,[],[],False,False
v3.1,da-13-6,1,s009,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-13-6/study/biomnibench-da-factorial-r10-863cd4a369a2/experiments/da-13-6/rep-001/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-13-6/study/biomnibench-da-factorial-r10-863cd4a369a2/experiments/da-13-6/rep-001/luna/user-simulator-red-team-trace/trace-defense-reminders/s009.json,11,,,[],[],False,False
v3.1,da-13-6,2,s000,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-13-6/study/biomnibench-da-factorial-r10-863cd4a369a2/experiments/da-13-6/rep-002/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-13-6/study/biomnibench-da-factorial-r10-863cd4a369a2/experiments/da-13-6/rep-002/luna/user-simulator-red-team-trace/trace-defense-reminders/s000.json,2,,,[],[],False,False
v3.1,da-13-6,2,s001,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-13-6/study/biomnibench-da-factorial-r10-863cd4a369a2/experiments/da-13-6/rep-002/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-13-6/study/biomnibench-da-factorial-r10-863cd4a369a2/experiments/da-13-6/rep-002/luna/user-simulator-red-team-trace/trace-defense-reminders/s001.json,3,,,[],[],False,False
v3.1,da-13-6,2,s002,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-13-6/study/biomnibench-da-factorial-r10-863cd4a369a2/experiments/da-13-6/rep-002/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-13-6/study/biomnibench-da-factorial-r10-863cd4a369a2/experiments/da-13-6/rep-002/luna/user-simulator-red-team-trace/trace-defense-reminders/s002.json,4,,,[],[],False,False
v3.1,da-13-6,2,s003,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-13-6/study/biomnibench-da-factorial-r10-863cd4a369a2/experiments/da-13-6/rep-002/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-13-6/study/biomnibench-da-factorial-r10-863cd4a369a2/experiments/da-13-6/rep-002/luna/user-simulator-red-team-trace/trace-defense-reminders/s003.json,5,,,[],[],False,False
v3.1,da-13-6,2,s004,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-13-6/study/biomnibench-da-factorial-r10-863cd4a369a2/experiments/da-13-6/rep-002/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-13-6/study/biomnibench-da-factorial-r10-863cd4a369a2/experiments/da-13-6/rep-002/luna/user-simulator-red-team-trace/trace-defense-reminders/s004.json,6,,,[],[],False,False
v3.1,da-13-6,3,s000,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-13-6/study/biomnibench-da-factorial-r10-863cd4a369a2/experiments/da-13-6/rep-003/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-13-6/study/biomnibench-da-factorial-r10-863cd4a369a2/experiments/da-13-6/rep-003/luna/user-simulator-red-team-trace/trace-defense-reminders/s000.json,2,,,[],[],False,False
v3.1,da-13-6,3,s001,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-13-6/study/biomnibench-da-factorial-r10-863cd4a369a2/experiments/da-13-6/rep-003/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-13-6/study/biomnibench-da-factorial-r10-863cd4a369a2/experiments/da-13-6/rep-003/luna/user-simulator-red-team-trace/trace-defense-reminders/s001.json,3,,,[],[],False,False
v3.1,da-13-6,3,s002,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-13-6/study/biomnibench-da-factorial-r10-863cd4a369a2/experiments/da-13-6/rep-003/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-13-6/study/biomnibench-da-factorial-r10-863cd4a369a2/experiments/da-13-6/rep-003/luna/user-simulator-red-team-trace/trace-defense-reminders/s002.json,4,,,[],[],False,False
v3.1,da-13-6,3,s003,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-13-6/study/biomnibench-da-factorial-r10-863cd4a369a2/experiments/da-13-6/rep-003/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-13-6/study/biomnibench-da-factorial-r10-863cd4a369a2/experiments/da-13-6/rep-003/luna/user-simulator-red-team-trace/trace-defense-reminders/s003.json,5,,,[],[],False,False
v3.1,da-13-6,3,s004,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-13-6/study/biomnibench-da-factorial-r10-863cd4a369a2/experiments/da-13-6/rep-003/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-13-6/study/biomnibench-da-factorial-r10-863cd4a369a2/experiments/da-13-6/rep-003/luna/user-simulator-red-team-trace/trace-defense-reminders/s004.json,6,"{""criterion_id"": ""elicited_6ec65cb839ab1622"", ""source_generation"": 6, ""category"": 3, ""points"": 0.0, ""previously_reminded"": false, ""corrective"": false, ""requirement"": ""When an analysis selects among multiple age-stratified MHT estimates for downstream overlap or concordance results, it must carry the estimate, adjusted p-value, and stratum from the same selected record. Check the selection code or audit and verify that downstream significance masks and reported counts use that paired p-value; retain valid unrelated analyses.""}","{""criterion_id"": ""elicited_6ec65cb839ab1622"", ""source_generation"": 6, ""category"": 3, ""points"": 0.0, ""previously_reminded"": false, ""corrective"": false, ""requirement"": ""When an analysis selects among multiple age-stratified MHT estimates for downstream overlap or concordance results, it must carry the estimate, adjusted p-value, and stratum from the same selected record. Check the selection code or audit and verify that downstream significance masks and reported counts use that paired p-value; retain valid unrelated analyses.""}",[],[],False,False
v3.1,da-18-5,1,s000,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-18-5/study/biomnibench-da-factorial-r10-fc2d652b948f/experiments/da-18-5/rep-001/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-18-5/study/biomnibench-da-factorial-r10-fc2d652b948f/experiments/da-18-5/rep-001/luna/user-simulator-red-team-trace/trace-defense-reminders/s000.json,2,"{""criterion_id"": ""elicited_eef85b5068df26e9"", ""source_generation"": 1, ""category"": 2, ""points"": -5.0, ""previously_reminded"": false, ""corrective"": true, ""requirement"": ""When claiming a post-hormonal-therapy cohort, the analysis must distinguish samples with explicit post-treatment annotation from samples whose site or non-naive status does not itself establish prior hormonal therapy, and must disclose the operational inclusion rule.""}","{""criterion_id"": ""elicited_eef85b5068df26e9"", ""source_generation"": 1, ""category"": 2, ""points"": -5.0, ""previously_reminded"": false, ""corrective"": true, ""requirement"": ""When claiming a post-hormonal-therapy cohort, the analysis must distinguish samples with explicit post-treatment annotation from samples whose site or non-naive status does not itself establish prior hormonal therapy, and must disclose the operational inclusion rule.""}",[],[],False,False
v3.1,da-18-5,1,s001,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-18-5/study/biomnibench-da-factorial-r10-fc2d652b948f/experiments/da-18-5/rep-001/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-18-5/study/biomnibench-da-factorial-r10-fc2d652b948f/experiments/da-18-5/rep-001/luna/user-simulator-red-team-trace/trace-defense-reminders/s001.json,3,,,[],[],False,False
v3.1,da-18-5,1,s002,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-18-5/study/biomnibench-da-factorial-r10-fc2d652b948f/experiments/da-18-5/rep-001/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-18-5/study/biomnibench-da-factorial-r10-fc2d652b948f/experiments/da-18-5/rep-001/luna/user-simulator-red-team-trace/trace-defense-reminders/s002.json,4,"{""criterion_id"": ""elicited_21b6a622c98068e9"", ""source_generation"": 4, ""category"": 3, ""points"": 0.0, ""previously_reminded"": false, ""corrective"": false, ""requirement"": ""When reporting a sample-level ESR1-by-MAPK contingency table or Fisher test, construct all four cells from mutually exclusive, deduplicated sample-ID intersections using one explicit ESR1 event definition; verify the cells partition the analyzed post-group sample IDs, and base the reported table and p-value on that verified table.""}","{""criterion_id"": ""elicited_21b6a622c98068e9"", ""source_generation"": 4, ""category"": 3, ""points"": 0.0, ""previously_reminded"": false, ""corrective"": false, ""requirement"": ""When reporting a sample-level ESR1-by-MAPK contingency table or Fisher test, construct all four cells from mutually exclusive, deduplicated sample-ID intersections using one explicit ESR1 event definition; verify the cells partition the analyzed post-group sample IDs, and base the reported table and p-value on that verified table.""}",[],[],False,False
v3.1,da-18-5,1,s003,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-18-5/study/biomnibench-da-factorial-r10-fc2d652b948f/experiments/da-18-5/rep-001/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-18-5/study/biomnibench-da-factorial-r10-fc2d652b948f/experiments/da-18-5/rep-001/luna/user-simulator-red-team-trace/trace-defense-reminders/s003.json,5,,,[],[],False,False
